id,entityID,url,airframe,make,model,category,categoryReadable,imei,icaoCode,profilePhotoBig,profilePhotoSmall,callsign,registration,waterCapacity,hasFoamSuppresant,foamCapacity,hasGelSuppresant,gelCapacity,engineType,numEngines,engineMake,engineModel,fuelType,landingGear,mtow,countryOfRegistration,registrationStatus,serialNumber,coaCategory,canFirebomb,firebombingType,firebombingMakeAndModel,splitLoadMultiDrop,hasFirebombingBackup,firebombingBackupType,firebombingBackupCapacity,firebombingBackupMakeAndModel,hasIntelGathering,fuelConsumptionRate,canWinch,operatingSpeed,seats,id,url,entityID,name,registeredName,telephone,operationalContact,email,name,.aircraft[].serviceRoles[].approvedBy[],.aircraft[].approvedByAgencies[],.aircraft[].jurisdictions[],warnings,change,.aircraft[].capabilities[],id,name,jurisdiction,id,name,jurisdiction,name,.aircraft[].serviceRoles[]
2499,86727,https://arena.nafc.org.au/resource/api/ext/aircraft/2499,HELICOPTER,ROBINSON HELICOPTER CO,R44 II,RotOther,RW - Other,,7C240F,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0141/9024/med-8934B33E_6A82_4428_B468_55D21801BD09.jpeg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0141/9024/small-8934B33E_6A82_4428_B468_55D21801BD09.jpeg,,VH-HEP,,,,,,Piston,1,TEXTRON LYCOMING,IO-540-AE1A5,Gasoline - AvGas,Skid,1134,Australia,Full Registration,11994,Active (Normal),false,,,,,,,,null,65,false,110,3,183,https://arena.nafc.org.au/resource/api/ext/operators/183,27520,Flinders Island Aviation Services,Sinclair Air Charter Pty Ltd,+61363593641,+61400734605,admin@flindersislandaviation.com,Transport - Fire & Emergency Crew,,,,true,2020-11-25T13:51:39+1100,,2,QLD - QFES,QLD,,,,,
2502,87296,https://arena.nafc.org.au/resource/api/ext/aircraft/2502,FIXED_WING,AIR TRACTOR INC,AT-802A,FixType4,FW - Type 4 SEAT,,7C1B24,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0141/7752/med-FNA1.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0141/7752/small-FNA1.jpg,BOMBER 219,VH-FNA,3200,true,90,true,200,Turboprop,2,PRATT & WHITNEY CANADA,PT6A-67F,Kerosene - JetA1,Amphibious,7257,Australia,Full Registration,802A-0562,restricted,true,null,Vondron Hydromax,true,false,null,,,null,320,null,135,0,65,https://arena.nafc.org.au/resource/api/ext/operators/65,2590,Precision Aerial Meandarra,Meandarra Aerial Spraying Pty Ltd,+61428656600,+61428656600,office@precisionaerial.com.au,Transport - General Cargo,,,,true,2020-12-03T11:29:20+1100,Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,17,VIC - DELWP,VIC,,,,,
2503,87297,https://arena.nafc.org.au/resource/api/ext/aircraft/2503,FIXED_WING,AIR TRACTOR INC,AT-802A,FixType4,FW - Type 4 SEAT,300234030134270,7C198B,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0141/7747/med-VH_FBX_Pre_Season_Picture_1.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0141/7747/small-VH_FBX_Pre_Season_Picture_1.JPG,BOMBER 360,VH-FBX,3200,true,90,true,200,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-67F,Kerosene - JetA1,Amphibious,7257,Australia,Full Registration,802A-0594,Restricted,true,null,Airtractor FRDS,true,false,null,,,null,320,null,135,0,65,https://arena.nafc.org.au/resource/api/ext/operators/65,2590,Precision Aerial Meandarra,Meandarra Aerial Spraying Pty Ltd,+61428656600,+61428656600,office@precisionaerial.com.au,Transport - Fire & Emergency Crew,,,,true,2020-12-03T11:58:32+1100,Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2504,87316,https://arena.nafc.org.au/resource/api/ext/aircraft/2504,FIXED_WING,AIR TRACTOR INC,AT-802A,FixType4,FW - Type 4 SEAT,300434064310130,7C1216,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0141/8072/med-6E8E758F_27EB_4565_B3BD_1E450D5901E3.jpeg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0141/8072/small-6E8E758F_27EB_4565_B3BD_1E450D5901E3.jpeg,BOMBER 733,VH-DUW,3150,true,210,true,210,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-67F,Kerosene - JetA1,Amphibious,7257,Australia,Full Registration,802A-0328,Limited,true,null,Air Tractor FRDS GenII,true,true,null,3150,GRDS GenII,null,335,null,135,1,5,https://arena.nafc.org.au/resource/api/ext/operators/5,36,Kennedy Air Ag Pty Ltd,Kennedy Air Ag Pty Ltd,+61427435325,+61428435325,ops@kennedyair.com.au,Transport - Passenger - Low Capacity,,,,true,2022-02-18T16:58:48+1100,Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,,,,,
2505,87382,https://arena.nafc.org.au/resource/api/ext/aircraft/2505,HELICOPTER,BELL HELICOPTER TEXTRON CANADA LIMITED,206L-4,RotType3,RW - Type 3 Light,,7C5C9C,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0142/4149/med-IMG_7252.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0142/4149/small-IMG_7252.JPG,FIREBIRD 237,VH-SKU,650,true,50,false,,Turboshaft,1,ROLLS ROYCE CORPORATION,250-C30P,Kerosene - JetA1,Skid - High Skids,2018,Australia,Full Registration,52096,Active (Normal),true,Bucket,Water Hog Multi shot,true,true,Bucket,650,Water Hog Multi shot,null,150,false,100,6,103,https://arena.nafc.org.au/resource/api/ext/operators/103,9534,Orange Helicopters,Orange Helicopters Pty Ltd,+61263653731,+61438270370,info@orangehelicopters.com.au,Transport - General Cargo,,,,true,2021-12-27T09:54:46+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,17,VIC - DELWP,VIC,,,,,
2506,87676,https://arena.nafc.org.au/resource/api/ext/aircraft/2506,FIXED_WING,CESSNA AIRCRAFT COMPANY,550,FixOther,FW - Other,881631404822,A8F8C3,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0142/2192/med-N550CG.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0142/2192/small-N550CG.jpg,FIRESCAN 207,N550CG,,,,,,Turbofan,2,PRATT & WHITNEY CANADA,JT15D-4,Kerosene - JetA1,Tricycle - Retractable,6037,USA,Full Registration,5500677,Transport,false,null,,,,null,,,null,730,null,220,6,118,https://arena.nafc.org.au/resource/api/ext/operators/118,12038,Coulson Aviation (Australia) Pty,Coulson Aviation (Australia) Pty Ltd,+12507247600,+12507247600,arena@coulsongroup.com,Transport - General Cargo,,,,true,2020-12-31T09:28:57+1100,Has Specialist Intel Gathering System,1,NSW - RFS,NSW,,,,,
2508,87739,https://arena.nafc.org.au/resource/api/ext/aircraft/2508,FIXED_WING,LOCKHEED AIRCRAFT CORP,C130H,FixType1,FW - Type 1 MEAT,,A082D8,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0142/3147/med-131214520_10223654238804701_8161238755975832637_o.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0142/3147/small-131214520_10223654238804701_8161238755975832637_o.jpg,BOMBER 132,N132CG,16500,true,,true,1000,Turboprop,4,ALLISON,T56-A-15 SER,Kerosene - JetA1,Tricycle - Retractable,68356,usa,Full Registration,382-4338,RESTRICTED,true,null,COULSON RADS NEXT GEN II,true,false,null,0,N/A,null,2829,null,290,3,118,https://arena.nafc.org.au/resource/api/ext/operators/118,12038,Coulson Aviation (Australia) Pty,Coulson Aviation (Australia) Pty Ltd,+12507247600,+12507247600,arena@coulsongroup.com,Transport - Passenger - Low Capacity,,,,true,2021-01-04T15:03:50+1100,Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2509,88070,https://arena.nafc.org.au/resource/api/ext/aircraft/2509,HELICOPTER,EUROCOPTER,EC 120 B,RotType3,RW - Type 3 Light,300434062091740,,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0157/8765/med-IOC_Earnslaw_Basin.jpeg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0157/8765/small-IOC_Earnslaw_Basin.jpeg,IOC-(EC120),ZK-IOC,,,,,,Turboshaft,1,TURBOMECA ENGINES,ARRIUS 2F,Kerosene - JetA1,Skid,1715,New Zealand,Full Registration,1259,Standard,false,,,,,,,,null,120,false,80,5,440,https://arena.nafc.org.au/resource/api/ext/operators/440,77478,Heli Glenorchy/Heliworks Queenstown,Action Helicopters,+6434429971,+64275255525,info@heliglenorchy.co.nz,Transport - Fire & Emergency Crew,,,,false,2021-12-03T12:59:05+1100,Has Sling Load Capability,2,QLD - QFES,QLD,,,,,
2510,88088,https://arena.nafc.org.au/resource/api/ext/aircraft/2510,HELICOPTER,MCDONNELL DOUGLAS HELICOPTER COMPANY,520N,RotType3,RW - Type 3 Light,300434063297910,,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0149/7668/med-IEN.JPEG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0149/7668/small-IEN.JPEG,IEN-(520N),ZK-IEN,685,true,30,false,,Turboshaft,1,ALLISON GAS TURBINES,250-C20R/2,Kerosene - JetA1,Skid,1750,New Zealand,Full Registration,LN047,Dual category,true,Bucket,RED ONE,true,true,Bucket,685,RED One,null,130,false,80,5,473,https://arena.nafc.org.au/resource/api/ext/operators/473,77843,Heliventures NZ Limited,Heliventures New Zealand Limited,+6434313669,+64278552401,craig@heliventuresnz.com,Transport - Passenger - Low Capacity,,,,false,2021-04-05T06:56:45+1000,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2511,88090,https://arena.nafc.org.au/resource/api/ext/aircraft/2511,HELICOPTER,MCDONNELL DOUGLAS HELICOPTER COMPANY,520N,RotType3,RW - Type 3 Light,300434063281420,,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0149/8579/med-IMG_2443.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0149/8579/small-IMG_2443.jpg,IET-(520N),ZK-IET,685,true,30,false,,Turboshaft,1,ALLISON GAS TURBINES,250-C20R/2,Kerosene - JetA1,Skid,1750,New Zealand,Full Registration,LN019,Dual category,true,Bucket,RED ONE,true,true,Bucket,685,RED One,null,130,false,80,5,473,https://arena.nafc.org.au/resource/api/ext/operators/473,77843,Heliventures NZ Limited,Heliventures New Zealand Limited,+6434313669,+64278552401,craig@heliventuresnz.com,Transport - Fire & Emergency Crew,,,,false,2021-04-05T06:57:14+1000,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2512,88101,https://arena.nafc.org.au/resource/api/ext/aircraft/2512,HELICOPTER,EUROCOPTER,AS 350 B2,RotType3,RW - Type 3 Light,300434063458080,C8218B,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0151/1635/med-IMG_3645.PNG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0151/1635/small-IMG_3645.PNG,HAA-(B2),ZK-HAA,1000,true,20,false,,Turboshaft,1,Turbomeca,Arriel 1D1,Kerosene - JetA1,Skid,2250,New Zealand,Full Registration,3700,Standard,true,Bucket,Wanaka Helicopters,false,true,Bucket,,,null,160,false,80,0,496,https://arena.nafc.org.au/resource/api/ext/operators/496,78051,Wanaka Helicopters Limited,Wanaka Helicopters Limited,+6434431085,+64211433949,info@wanakahelicopters.co.nz,Transport - General Cargo,,,,false,2021-04-12T11:15:24+1000,Foam Dispensing System;Has Sling Load Capability;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2514,88103,https://arena.nafc.org.au/resource/api/ext/aircraft/2514,HELICOPTER,MCDONNELL DOUGLAS HELICOPTER COMPANY,369E,RotType3,RW - Type 3 Light,300434063416180,C821D6,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0151/6940/med-Screen_Shot_2021_03_15_at_1.59.25_PM.png,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0151/6940/small-Screen_Shot_2021_03_15_at_1.59.25_PM.png,HAC-(500),ZK-HAC,600,true,20,false,,Turboshaft,1,ALLISON GAS TURBINES,250-C20B,Kerosene - JetA1,Skid,1360,New Zealand,Full Registration,0561E,Standard,true,Bucket,WHL,true,true,Bucket,600,WHL,null,110,false,80,5,496,https://arena.nafc.org.au/resource/api/ext/operators/496,78051,Wanaka Helicopters Limited,Wanaka Helicopters Limited,+6434431085,+64211433949,info@wanakahelicopters.co.nz,Transport - General Cargo,,,,false,2021-04-05T07:26:53+1000,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2516,88131,https://arena.nafc.org.au/resource/api/ext/aircraft/2516,FIXED_WING,BEECH AIRCRAFT CORP,B200,FixOther,FW - Other,,7C4A05,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0166/9639/med-VH_OWN.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0166/9639/small-VH_OWN.jpg,,VH-OWN,,,,,,Turboprop,2,PRATT & WHITNEY CANADA,PT6A-42,Kerosene - JetA1,Tricycle - Retractable,5670,Australia,Full Registration,BB-936,Active (Normal),false,null,,,,null,,,null,490,null,250,10,254,https://arena.nafc.org.au/resource/api/ext/operators/254,40338,null,Australian Corporate Jet Centres,+61429680542,+61390943759,info@acjc.com.au,Transport - Fire & Emergency Crew,,,,false,2020-12-24T10:24:41+1100,,2,QLD - QFES,QLD,,,,,
2517,88132,https://arena.nafc.org.au/resource/api/ext/aircraft/2517,FIXED_WING,BOMBARDIER INC,BD-700-1A10,null,Unspecified,,7C47AB,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0166/9663/med-OFX_Exterior.png,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0166/9663/small-OFX_Exterior.png,,VH-OFX,,,,,,Turbofan,2,BMW ROLLS ROYCE AERO ENGINES,BR700-710A2-20,Kerosene - JetA1,Tricycle - Retractable,44500,Australia,Full Registration,9104,Transport,false,null,,,,null,,,null,2200,null,450,13,254,https://arena.nafc.org.au/resource/api/ext/operators/254,40338,null,Australian Corporate Jet Centres,+61429680542,+61390943759,info@acjc.com.au,Transport - Passenger - Low Capacity,,,,false,2020-12-24T10:25:00+1100,,2,QLD - QFES,QLD,,,,,
2519,88200,https://arena.nafc.org.au/resource/api/ext/aircraft/2519,HELICOPTER,MCDONNELL DOUGLAS HELICOPTER COMPANY,369D,RotType3,RW - Type 3 Light,300234065306570,C81E9E,,,IPH-(500),ZK-IPH,500,true,40,false,,Rotary,1,ALLISON GAS TURBINES,250-C20B,Kerosene - JetA1,Skid,1360,New Zealand,Full Registration,11788,Restricted,true,Bucket,Cloudburst,true,true,Bucket,500,Collapsible,null,110,false,80,,446,https://arena.nafc.org.au/resource/api/ext/operators/446,77542,null,Country Helicopters Limited,+64212686879,+6468675982,cleo@countryhelicopters.co.nz,Firebombing,,,,false,2021-04-12T12:45:08+1000,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2521,88204,https://arena.nafc.org.au/resource/api/ext/aircraft/2521,HELICOPTER,SIKORSKY AIRCRAFT,UH-60A,RotType1,RW - Type 1 Heavy,TP1714530,C828D2,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0172/6528/med-20211115_193007.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0172/6528/small-20211115_193007.jpg,HELITAK 679,ZK-HKU,4000,true,,false,,Rotary,2,General Electric,model T700-GE-700 Series,Kerosene - JetA1,Tricycle - Fixed,9400,New Zealand,Full Registration,86-24572,Restricted,true,Belly Tank,Helitak FT 4500,true,true,Bucket,3400,Bambi SEI,null,500,false,150,2,374,https://arena.nafc.org.au/resource/api/ext/operators/374,66903,Kahu NZ,Kahu NZ Ltd,+64274350664,+64273506326,mark@kahu.nz,Incident Mapping,,,,false,2021-11-24T13:45:55+1100,Has in Cockpit Video System (ICVS);Can Fill from Salt Water;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2522,88209,https://arena.nafc.org.au/resource/api/ext/aircraft/2522,FIXED_WING,PACIFIC AEROSPACE CORPORATION,08-600,FixType5,FW - Type 5 SEAT,300434062682570,,,,SUZ-(F/W),ZK-SUZ,2000,true,20,false,,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-34AG,Kerosene - JetA1,Tricycle - Fixed,3175,New Zealand,Full Registration,040,Restricted,true,null,Aerodesign Box with transland controller,true,true,null,,,null,180,null,125,0,489,https://arena.nafc.org.au/resource/api/ext/operators/489,77980,null,Rural Air Work Limited,+64272759050,+64272759050,info@ruralairwork.co.nz,Aerial Ignition - Drip Torch,,,,true,2021-10-28T09:04:26+1100,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2524,88299,https://arena.nafc.org.au/resource/api/ext/aircraft/2524,HELICOPTER,BELL HELICOPTER TEXTRON CANADA LIMITED,407,null,Unspecified,300234067848960,7C10E5,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0143/4922/med-DMF.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0143/4922/small-DMF.jpg,FIREBIRD 492,VH-DMF,1000,true,40,false,,Turboshaft,1,ROLLS ROYCE CORPORATION,250-C47B,Kerosene - JetA1,Skid - High Skids,2381,Australia,Full Registration,53923,Normal,true,Bucket,Bambi Max,true,true,Bucket,850,Bambi Max,null,170,false,130,7,197,https://arena.nafc.org.au/resource/api/ext/operators/197,31711,Helipower,Forster Helicopters Pty Ltd,+61428573013,+61428573013,kel@helipower.com.au,Aerial Ignition - Incendiaries - Machine,,,,false,2021-01-06T10:20:32+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2526,88450,https://arena.nafc.org.au/resource/api/ext/aircraft/2526,HELICOPTER,OTHER,RW RPAS,UAV,Unmanned Aerial Vehicle,,,,,,RPASAUS15,,,,,,,,,,,,,Australia,Full Registration,1ZNDH6W00AKJ55,,,,,,,,,,null,,,,,515,https://arena.nafc.org.au/resource/api/ext/operators/515,79109,Air Support QLD,Air Support Queensland Pty Ltd,+61413979193,+61404513104,bdm@atogroup.com.au,Aerial Ignition - Incendiaries - Manual,,,,false,2021-01-07T14:34:18+1100,,2,QLD - QFES,QLD,,,,,
2527,88467,https://arena.nafc.org.au/resource/api/ext/aircraft/2527,HELICOPTER,EUROCOPTER,AS 350 BA,RotType3,RW - Type 3 Light,300434063327410,,,,IFX-(BA),ZK-IFX,850,true,80,false,,Turboshaft,1,Safron,Arriel 1B,Kerosene - JetA1,Skid,2100,New Zealand,Full Registration,2190,Standard,true,Bucket,Heli Spread,true,true,,,,null,170,false,80,7,494,https://arena.nafc.org.au/resource/api/ext/operators/494,78030,Southern Lakes Helicopters Limited,Southern Lakes Helicopters Limited,+6432497167,+6432497167,info@slheli.co.nz,Sling Load - Short Line,,,,false,2021-04-05T07:13:55+1000,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2528,88639,https://arena.nafc.org.au/resource/api/ext/aircraft/2528,HELICOPTER,MCDONNELL DOUGLAS HELICOPTER COMPANY,369E,RotType3,RW - Type 3 Light,C19000036,C8290E,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0144/2301/med-IMG_3587.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0144/2301/small-IMG_3587.jpg,HIB-(369),ZK-HIB,500,true,20,false,0,Turboshaft,1,ALLISON GAS TURBINES,250-C20R/2,Kerosene - JetA1,Skid,1360,New Zealand,Full Registration,0319E,Standard/Restricted,true,Bucket,Dewdrop,true,true,Bucket,500,Dewdrop,null,100,,80,4,445,https://arena.nafc.org.au/resource/api/ext/operators/445,77535,Alpine Springs Helicopters,Alpine Springs Helicopters  - WR Hales,+6433157165,+64272234022,bhalo@farmside.co.nz,Sling Load - Long Line,,,,false,2022-01-28T19:29:22+1100,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2529,88653,https://arena.nafc.org.au/resource/api/ext/aircraft/2529,HELICOPTER,HUGHES HELICOPTERS,369D,RotType3,RW - Type 3 Light,TMLA00096P,,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0172/6484/med-IMG_2844.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0172/6484/small-IMG_2844.jpg,HNT-(500),ZK-HNT,,,,,,Turboshaft,1,Allison,250-C20B,Kerosene - JetA1,Skid - High Skids,3000,New Zealand,Full Registration,590514D,Standard and Restricted,false,,,,,,,,null,110,false,80,4,498,https://arena.nafc.org.au/resource/api/ext/operators/498,78075,null,Wairarapa Helicopters Limited,+6463722400,+6421722400,tim@waihelicopters.com,Transport - Passenger - Low Capacity,,,,false,2022-02-17T13:43:56+1100,Has in Cockpit Video System (ICVS);Has Sling Load Capability;Has Aerial Incendiary System,2,QLD - QFES,QLD,,,,,
2530,89039,https://arena.nafc.org.au/resource/api/ext/aircraft/2530,HELICOPTER,EUROCOPTER,AS 350 B2,RotType3,RW - Type 3 Light,300234067845640,,,,HBA-(B2),ZK-HBA,800,true,,false,,Turboshaft,1,SAFRAN,1D1,Kerosene - JetA1,Skid,2250,New Zealand,Full Registration,3310,Standard,true,Bucket,Stevenson & Taylor,true,true,Bucket,,,null,170,false,80,5,466,https://arena.nafc.org.au/resource/api/ext/operators/466,77752,Helicopters Hawkes Bay,Helicopters Hawkes Bay (2006) Limited,+6468799242,+6421673426,info@helihb.co.nz,Air Attack Supervision,,,,false,2021-04-12T12:36:37+1000,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2531,89224,https://arena.nafc.org.au/resource/api/ext/aircraft/2531,HELICOPTER,EUROCOPTER,AS.350B2,RotType3,RW - Type 3 Light,300434063644410,,,,HMD-(B2),ZK-HMD,1000,true,60,false,,Turboshaft,1,TURBOMECA ENGINES,ARRIEL 1D1,Kerosene - JetA1,Skid,2250,New Zealand,Full Registration,2782,Standard,true,Bucket,Heli Spread,true,true,,,,null,180,true,80,7,494,https://arena.nafc.org.au/resource/api/ext/operators/494,78030,Southern Lakes Helicopters Limited,Southern Lakes Helicopters Limited,+6432497167,+6432497167,info@slheli.co.nz,Airwork - Other,,,,false,2021-04-05T07:12:33+1000,Has in Cockpit Video System (ICVS);Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Backup Firebombing System;Has Firebombing System;Has Winch Capability,2,QLD - QFES,QLD,,,,,
2532,89227,https://arena.nafc.org.au/resource/api/ext/aircraft/2532,HELICOPTER,EUROCOPTER,EC 120 B,RotType3,RW - Type 3 Light,,,,,IWC-(EC120),ZK-IWC,800,true,80,false,,Turboshaft,1,TURBOMECA ENGINES,ARRIUS 2F,Kerosene - JetA1,Skid,1715,New Zealand,Full Registration,1584,Standard,true,Bucket,Heli Spread,true,true,,,,null,115,false,80,5,494,https://arena.nafc.org.au/resource/api/ext/operators/494,78030,Southern Lakes Helicopters Limited,Southern Lakes Helicopters Limited,+6432497167,+6432497167,info@slheli.co.nz,Incident Detection,,,,false,2021-04-05T07:14:54+1000,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Backup Firebombing System;Has Firebombing System,2,QLD - QFES,QLD,,,,,
2533,89249,https://arena.nafc.org.au/resource/api/ext/aircraft/2533,FIXED_WING,BEECH AIRCRAFT CORP,58,FixOther,FW - Other,,7C3F5A,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0146/1367/med-IMG_1978.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0146/1367/small-IMG_1978.JPG,,VH-MSS,,,,,,Piston,2,TELEDYNE-CONTINENTAL MOTORS,IO-520,Gasoline - AvGas,Tricycle - Retractable,2449,Australia,Full Registration,TH-1000,Active (Normal),false,null,,,,null,,,null,120,null,170,6,562,https://arena.nafc.org.au/resource/api/ext/operators/562,89245,Albany Aviation,Albany Aviation Pty Ltd,+61428922838,+61428922838,ian@albanyaviation.com.au,Transport - General Cargo,,,,false,2021-01-15T15:37:18+1100,,2,QLD - QFES,QLD,,,,,
