id,entityID,url,imei,isVehicle,description,isSuppressantMixer,isRetardantMixer,isRefueler,fuelType,registration,id,url,entityID,name,registeredName,telephone,operationalContact,email,.equipment[].serviceRoles[],.equipment[].approvedByAgencies[],.equipment[].jurisdictions[],warnings,change,.equipment[].capabilities[],name,id,name,jurisdiction,id,name,jurisdiction,name,.equipment[].serviceRoles[].approvedBy[]
634,69890,https://arena.nafc.org.au/resource/api/ext/equipment/634,,false,Avgas Fuel Trailer,false,false,false,,,107,https://arena.nafc.org.au/resource/api/ext/operators/107,10439,County Helicopters Pty Ltd,County Helicopters Pty Ltd,+61437583008,+61417442980,admin@countyhelicopters.com.au,,,,true,2019-09-25T15:59:24+1000,,Refueler - Mobile,,,,,,,,
635,70294,https://arena.nafc.org.au/resource/api/ext/equipment/635,,true,Bombardier Challenger CL-600-2B16,true,true,true,,,348,https://arena.nafc.org.au/resource/api/ext/operators/348,62193,Cobham SAR Services Pty Ltd,Cobham SAR Services Pty Ltd,+61419202396,+61881545666,adrian.pettifor@cobham.com,,,,true,2019-10-08T11:43:18+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
636,70515,https://arena.nafc.org.au/resource/api/ext/equipment/636,,false,FLIR T1040 cooled camera,false,false,false,,,76,https://arena.nafc.org.au/resource/api/ext/operators/76,3638,Truenorth Helicopters,True North NO 2 PTY LTD,+61428534573,+61428534573,info@truenorthhelicopters.com.au,,,,false,2022-07-09T17:38:25+1000,,Refueler - Bridging,,,,,,,,
637,70517,https://arena.nafc.org.au/resource/api/ext/equipment/637,,false,TS40 FLIR camera,false,false,false,,,38,https://arena.nafc.org.au/resource/api/ext/operators/38,664,Lake Macquarie Helicopters,Lake Macquarie Helicopters Pty Ltd,+61408434639,+61408434639,graeme@lakemacheli.com.au,,,,true,2019-10-11T11:56:23+1100,,Refueler - Mobile,,,,,,,,
638,71307,https://arena.nafc.org.au/resource/api/ext/equipment/638,,true,Izuzu Fuel Truck,false,false,true,Kerosene - JetA1,1JK1KK,182,https://arena.nafc.org.au/resource/api/ext/operators/182,27486,Paton Air Pty Ltd,Paton Air PTY LTD,+61357764343,+61418694334,david@patonair.com.au,,,,false,2020-09-11T10:01:53+1000,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
639,72066,https://arena.nafc.org.au/resource/api/ext/equipment/639,300434063862100,true,FUEL TANKER DAF RIGID 22000L JET A1,false,false,true,Kerosene - JetA1,XN41MS,377,https://arena.nafc.org.au/resource/api/ext/operators/377,67022,null,Alamah Pty Ltd,+61427116975,+61427116975,fire@rlats.com.au,,,,true,2020-11-11T08:52:26+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
640,72067,https://arena.nafc.org.au/resource/api/ext/equipment/640,300434063865640,true,FUEL TANKER VOLVO RIGID,false,false,true,Kerosene - JetA1,XN43MS,377,https://arena.nafc.org.au/resource/api/ext/operators/377,67022,null,Alamah Pty Ltd,+61427116975,+61427116975,fire@rlats.com.au,,,,true,2020-11-11T08:51:57+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
641,72071,https://arena.nafc.org.au/resource/api/ext/equipment/641,,true,JET A1 Fuel Tanker,false,false,true,Kerosene - JetA1,WRV489,21,https://arena.nafc.org.au/resource/api/ext/operators/21,280,Airspeed Aviation,BPW Aviation Pty Ltd,+61265452069,+61265452069,quotes@airspeedaviation.com.au,,,,true,2019-12-16T09:58:31+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
642,72092,https://arena.nafc.org.au/resource/api/ext/equipment/642,,true,FORD 250 LOADING TRUCK,false,false,true,Kerosene - JetA1,435-GPU,397,https://arena.nafc.org.au/resource/api/ext/operators/397,72083,coral coast helicopters,coral coast helicopters,+61419026612,+61419026612,nick@airwolfaviation.com.au,,,,true,2019-11-10T10:32:59+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
643,72184,https://arena.nafc.org.au/resource/api/ext/equipment/643,,true,Ssanygong People Mover,true,true,true,,CVL 2078,268,https://arena.nafc.org.au/resource/api/ext/operators/268,42688,GERALDTON AIR CHARTER PTY LTD,GERALDTON AIR CHARTER PTY LTD,+61899233434,+61418909709,geroair@midwest.com.au,,,,true,2019-11-11T14:22:53+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
645,72573,https://arena.nafc.org.au/resource/api/ext/equipment/645,,true,Fuel Truck,false,false,true,Kerosene - JetA1,XQ81JD,48,https://arena.nafc.org.au/resource/api/ext/operators/48,825,McDermott Aviation Pty Ltd,McDermott Aviation Pty Ltd,+61754476600,+61407030602,arena@mcdermottaviation.com.au,,,,false,2019-11-15T12:15:45+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
647,73023,https://arena.nafc.org.au/resource/api/ext/equipment/647,,true,Jet A1 Fuel truck,true,true,true,Kerosene - JetA1,663wre,402,https://arena.nafc.org.au/resource/api/ext/operators/402,72728,Aero Professional Services Emerald pty Ltd,Aero Professional Services Emerald,+61429491556,+61429491556,hedleywatt@aeroprofessionalservices.com.au,,,,true,2019-11-19T15:54:36+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
648,73254,https://arena.nafc.org.au/resource/api/ext/equipment/648,,true,Landcruiser trayback ute and fuel trailer,false,false,true,Kerosene - JetA1,1EIN074,354,https://arena.nafc.org.au/resource/api/ext/operators/354,63919,Goodwin Mccathy Helicopters Pty Ltd,Goodwin McCarthy Helicopters Pty Ltd,+61428024672,+61408622659,gmhelicopters@icloud.com,,,,true,2019-11-22T14:16:01+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
649,73452,https://arena.nafc.org.au/resource/api/ext/equipment/649,,false,SEI Incendiary Machine,false,false,false,,,396,https://arena.nafc.org.au/resource/api/ext/operators/396,71898,SGE Helicopters Pty Ltd,SGE Helicopters Pty Ltd,+61409431456,+61409431456,operations@sgehelicopters.com.au,,,,true,2019-11-27T10:18:35+1100,,Refueler - Bridging,,,,,,,,
650,73453,https://arena.nafc.org.au/resource/api/ext/equipment/650,,false,Drager 9000 Thermal Camera,false,false,false,,,396,https://arena.nafc.org.au/resource/api/ext/operators/396,71898,SGE Helicopters Pty Ltd,SGE Helicopters Pty Ltd,+61409431456,+61409431456,operations@sgehelicopters.com.au,,,,true,2019-11-27T10:19:58+1100,,Refueler - Mobile,,,,,,,,
651,73454,https://arena.nafc.org.au/resource/api/ext/equipment/651,,false,100 ft Long Line,false,false,false,,,396,https://arena.nafc.org.au/resource/api/ext/operators/396,71898,SGE Helicopters Pty Ltd,SGE Helicopters Pty Ltd,+61409431456,+61409431456,operations@sgehelicopters.com.au,,,,true,2019-11-27T10:20:35+1100,,Refueler - Bridging,,,,,,,,
652,73455,https://arena.nafc.org.au/resource/api/ext/equipment/652,,false,2x Bambi Buckets,false,false,false,,,396,https://arena.nafc.org.au/resource/api/ext/operators/396,71898,SGE Helicopters Pty Ltd,SGE Helicopters Pty Ltd,+61409431456,+61409431456,operations@sgehelicopters.com.au,,,,true,2019-11-27T10:21:04+1100,,Refueler - Mobile,,,,,,,,
653,73456,https://arena.nafc.org.au/resource/api/ext/equipment/653,,true,ISUZU NPS 4x4 support truck,false,false,true,Kerosene - JetA1,1IY1UM,396,https://arena.nafc.org.au/resource/api/ext/operators/396,71898,SGE Helicopters Pty Ltd,SGE Helicopters Pty Ltd,+61409431456,+61409431456,operations@sgehelicopters.com.au,,,,true,2019-11-27T10:45:21+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
654,73462,https://arena.nafc.org.au/resource/api/ext/equipment/654,,false,Drip Torch,false,false,false,,,396,https://arena.nafc.org.au/resource/api/ext/operators/396,71898,SGE Helicopters Pty Ltd,SGE Helicopters Pty Ltd,+61409431456,+61409431456,operations@sgehelicopters.com.au,,,,true,2019-11-27T10:52:32+1100,,Refueler - Mobile,,,,,,,,
656,73571,https://arena.nafc.org.au/resource/api/ext/equipment/656,,true,HT349 VH-KSI Ballarat Refueller Tanker,false,false,true,Kerosene - JetA1,XV08KB YV40HJ,17,https://arena.nafc.org.au/resource/api/ext/operators/17,189,Kestrel Aviation P/L,Kestrel Aviation,+61357962373,+61357962222,ops@kestrelaviation.com.au,,,,false,2022-02-11T14:31:51+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
657,74304,https://arena.nafc.org.au/resource/api/ext/equipment/657,,true,40	000 Lt Fuel Tanker,false,false,true,Kerosene - JetA1,XQ 22 JN,197,https://arena.nafc.org.au/resource/api/ext/operators/197,31711,Helipower,Forster Helicopters Pty Ltd,+61428573013,+61428573013,kel@helipower.com.au,,,,false,2019-12-19T16:59:27+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
658,74373,https://arena.nafc.org.au/resource/api/ext/equipment/658,,true,VOLVO Fuel Tanker,false,false,true,Kerosene - JetA1,XQ19JB,35,https://arena.nafc.org.au/resource/api/ext/operators/35,636,United Aero Helicopters,Aviation Utilities Pty Ltd,+61246553040,+61447350002,info@unitedaero.com.au,,,,true,2020-01-28T15:16:44+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
661,74848,https://arena.nafc.org.au/resource/api/ext/equipment/661,,true,Fuel Truck,false,false,true,Kerosene - JetA1,XT30AR,412,https://arena.nafc.org.au/resource/api/ext/operators/412,74844,Consolidated Helicopters Pty Ltd,Consolidated Helicopters Pty Ltd,+61409176414,+61409176414,consolidatedhelicopters@gmail.com,,,,false,2019-12-24T16:20:53+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
662,74856,https://arena.nafc.org.au/resource/api/ext/equipment/662,,true,FUEL VEHICLE,false,false,true,Kerosene - JetA1,595UA,412,https://arena.nafc.org.au/resource/api/ext/operators/412,74844,Consolidated Helicopters Pty Ltd,Consolidated Helicopters Pty Ltd,+61409176414,+61409176414,consolidatedhelicopters@gmail.com,,,,false,2019-12-24T17:37:17+1100,Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,,,,,,,,
665,75239,https://arena.nafc.org.au/resource/api/ext/equipment/665,,true,BAe146 firefighting jet aircraft 3000 US Gallon capacity,true,true,true,,,408,https://arena.nafc.org.au/resource/api/ext/operators/408,74194,Peter Nadon,Neptune Aviation Inc.,+14065420606,+15053301042,pnadon@neptuneaviation.com,,,,false,2020-01-06T12:45:17+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,,,,,,,,
666,75587,https://arena.nafc.org.au/resource/api/ext/equipment/666,,true,Fuel Truck,true,true,true,Kerosene - JetA1,1PP066,416,https://arena.nafc.org.au/resource/api/ext/operators/416,75578,Agriflite,Linton Aviation,+61419036167,+61419036167,alex@agriflite.com.au,,,,true,2020-01-09T17:59:39+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
667,75597,https://arena.nafc.org.au/resource/api/ext/equipment/667,,false,Fixed Tank,false,false,true,Kerosene - JetA1,,416,https://arena.nafc.org.au/resource/api/ext/operators/416,75578,Agriflite,Linton Aviation,+61419036167,+61419036167,alex@agriflite.com.au,,,,true,2020-01-09T18:36:42+1100,Is Refueler,Refueler - Bridging,,,,,,,,
668,75598,https://arena.nafc.org.au/resource/api/ext/equipment/668,,true,Fuel Ute,true,true,true,Kerosene - JetA1,CN 16,416,https://arena.nafc.org.au/resource/api/ext/operators/416,75578,Agriflite,Linton Aviation,+61419036167,+61419036167,alex@agriflite.com.au,,,,true,2020-01-09T18:40:51+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
669,75599,https://arena.nafc.org.au/resource/api/ext/equipment/669,,true,Cloudburst Bucket,true,true,true,,,416,https://arena.nafc.org.au/resource/api/ext/operators/416,75578,Agriflite,Linton Aviation,+61419036167,+61419036167,alex@agriflite.com.au,,,,true,2020-01-09T18:45:23+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
670,75601,https://arena.nafc.org.au/resource/api/ext/equipment/670,,false,Stainless Belly Tank,false,true,false,,,416,https://arena.nafc.org.au/resource/api/ext/operators/416,75578,Agriflite,Linton Aviation,+61419036167,+61419036167,alex@agriflite.com.au,,,,true,2020-01-09T18:47:48+1100,Is Retardant Mixer,Suppressant Mixer - Mobile,,,,,,,,
671,75605,https://arena.nafc.org.au/resource/api/ext/equipment/671,,true,Long Lines and Cargo nets,true,true,true,,,416,https://arena.nafc.org.au/resource/api/ext/operators/416,75578,Agriflite,Linton Aviation,+61419036167,+61419036167,alex@agriflite.com.au,,,,true,2020-01-09T19:17:57+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,,,,,,,,
672,75753,https://arena.nafc.org.au/resource/api/ext/equipment/672,,false,SEI Premo MK Three Aerial Incendiary,false,false,false,,,127,https://arena.nafc.org.au/resource/api/ext/operators/127,15884,Rotor Solutions Australia Pty Ltd,Rotor Solutions Australia Pty Ltd,+61447535042,+61447535042,info@rotorsolutions.com.au,,,,false,2021-08-17T13:52:17+1000,,Suppressant Mixer - Mobile,,,,,,,,
673,76442,https://arena.nafc.org.au/resource/api/ext/equipment/673,,true,2000 litre Jet A1 -  Fuel Trailer,true,true,true,,,425,https://arena.nafc.org.au/resource/api/ext/operators/425,76430,Elite Aviation Services Pty ltd,Elite Aviation Services Pty Ltd,+61467735483,+61467735483,hylton@eliteaviationservices.com.au,,,,true,2020-02-09T16:30:45+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,,,,,,,,
674,76564,https://arena.nafc.org.au/resource/api/ext/equipment/674,300434064124520,true,Fuel Truck,false,false,true,Kerosene - JetA1,505KHJ,48,https://arena.nafc.org.au/resource/api/ext/operators/48,825,McDermott Aviation Pty Ltd,McDermott Aviation Pty Ltd,+61754476600,+61407030602,arena@mcdermottaviation.com.au,,,,false,2020-09-09T15:59:04+1000,Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,,,,,,,,
677,77128,https://arena.nafc.org.au/resource/api/ext/equipment/677,,true,Nissan Nivara 4x4 Ute,true,true,true,,,425,https://arena.nafc.org.au/resource/api/ext/operators/425,76430,Elite Aviation Services Pty ltd,Elite Aviation Services Pty Ltd,+61467735483,+61467735483,hylton@eliteaviationservices.com.au,,,,true,2020-04-01T10:58:45+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
678,77200,https://arena.nafc.org.au/resource/api/ext/equipment/678,,false,FLIR camera with live stream capability,false,false,false,,,209,https://arena.nafc.org.au/resource/api/ext/operators/209,34540,Elite Helicopters,Elite Helicopters,+61418878707,+61418878707,brendan@elitehelicopters.com.au,,,,true,2020-04-07T11:19:20+1000,,Refueler - Mobile,,,,,,,,
679,77235,https://arena.nafc.org.au/resource/api/ext/equipment/679,300434064330640,true,P 401 Kenworth Prime mover with sleeper.,false,false,true,Kerosene - JetA1,XN 90 LP,431,https://arena.nafc.org.au/resource/api/ext/operators/431,76994,TECHFuel,Techfuel,+61428933111,+61428933111,syd.bower@techfuel.com.au,,,,true,2021-09-08T15:28:33+1000,Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
682,77405,https://arena.nafc.org.au/resource/api/ext/equipment/682,,false,Cloudburst Bucket,false,false,false,,,434,https://arena.nafc.org.au/resource/api/ext/operators/434,77394,Mid West Helicopters,Mid West Helicopters (NZ) Ltd,+64800643937,+6421900454,office@midwestheli.co.nz,,,,false,2021-09-08T08:17:12+1000,,Refueler - Mobile,,,,,,,,
683,77406,https://arena.nafc.org.au/resource/api/ext/equipment/683,,false,C-Dax Foam Dispenser,false,false,false,,,434,https://arena.nafc.org.au/resource/api/ext/operators/434,77394,Mid West Helicopters,Mid West Helicopters (NZ) Ltd,+64800643937,+6421900454,office@midwestheli.co.nz,,,,false,2021-09-08T07:53:19+1000,,Refueler - Bridging,,,,,,,,
684,77407,https://arena.nafc.org.au/resource/api/ext/equipment/684,,false,Croplands Foam Dispenser,false,false,false,,,434,https://arena.nafc.org.au/resource/api/ext/operators/434,77394,Mid West Helicopters,Mid West Helicopters (NZ) Ltd,+64800643937,+6421900454,office@midwestheli.co.nz,,,,false,2021-09-08T08:01:46+1000,,Refueler - Mobile,,,,,,,,
685,77408,https://arena.nafc.org.au/resource/api/ext/equipment/685,,true,Mitsubishi Fuel tanker 10000 Ltres,false,false,true,Kerosene - JetA1,XC8116,434,https://arena.nafc.org.au/resource/api/ext/operators/434,77394,Mid West Helicopters,Mid West Helicopters (NZ) Ltd,+64800643937,+6421900454,office@midwestheli.co.nz,,,,false,2021-09-08T07:57:43+1000,Is Refueler;Is Vehicle,Retardant Mixer - Mobile,,,,,,,,
686,77409,https://arena.nafc.org.au/resource/api/ext/equipment/686,,true,Fuel Trailer,false,false,true,Kerosene - JetA1,4N986,434,https://arena.nafc.org.au/resource/api/ext/operators/434,77394,Mid West Helicopters,Mid West Helicopters (NZ) Ltd,+64800643937,+6421900454,office@midwestheli.co.nz,,,,false,2021-09-08T08:07:49+1000,Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
688,77452,https://arena.nafc.org.au/resource/api/ext/equipment/688,,true,GSLH Foam Kits X 3,true,true,true,,,438,https://arena.nafc.org.au/resource/api/ext/operators/438,77442,Glacier Southern Lakes Helicopters,Helicopters Queenstown 2020 Limited,+6434423016,+6439744377,info@glaciersouthernlakes.co.nz,,,,false,2022-01-29T07:51:55+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
689,77453,https://arena.nafc.org.au/resource/api/ext/equipment/689,,true,Test True Helibuckets 1000 ltr x 2,true,true,true,,,438,https://arena.nafc.org.au/resource/api/ext/operators/438,77442,Glacier Southern Lakes Helicopters,Helicopters Queenstown 2020 Limited,+6434423016,+6439744377,info@glaciersouthernlakes.co.nz,,,,false,2022-01-29T07:51:55+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
690,77454,https://arena.nafc.org.au/resource/api/ext/equipment/690,,true,Collapsible Buckets 1200 ltr x 3,true,true,true,,,438,https://arena.nafc.org.au/resource/api/ext/operators/438,77442,Glacier Southern Lakes Helicopters,Helicopters Queenstown 2020 Limited,+6434423016,+6439744377,info@glaciersouthernlakes.co.nz,,,,false,2022-01-29T07:51:55+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
691,77455,https://arena.nafc.org.au/resource/api/ext/equipment/691,,true,Fuel Tanker 1300 ltr x 2,true,true,true,,,438,https://arena.nafc.org.au/resource/api/ext/operators/438,77442,Glacier Southern Lakes Helicopters,Helicopters Queenstown 2020 Limited,+6434423016,+6439744377,info@glaciersouthernlakes.co.nz,,,,false,2022-01-29T07:51:55+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Bridging,,,,,,,,
692,77456,https://arena.nafc.org.au/resource/api/ext/equipment/692,,true,Fuel Tanker 1900 ltr x 1,true,true,true,,,438,https://arena.nafc.org.au/resource/api/ext/operators/438,77442,Glacier Southern Lakes Helicopters,Helicopters Queenstown 2020 Limited,+6434423016,+6439744377,info@glaciersouthernlakes.co.nz,,,,false,2022-01-29T07:51:55+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
693,77495,https://arena.nafc.org.au/resource/api/ext/equipment/693,,true,Fuel Tanker Trailer 1900L,false,false,true,Kerosene - JetA1,1E587,440,https://arena.nafc.org.au/resource/api/ext/operators/440,77478,Heli Glenorchy/Heliworks Queenstown,Action Helicopters,+6434429971,+64275255525,info@heliglenorchy.co.nz,,,,false,2021-10-18T11:10:56+1100,Is Refueler;Is Vehicle,Refueler - Mobile,,,,,,,,
694,77496,https://arena.nafc.org.au/resource/api/ext/equipment/694,,true,Fuel Truck 6000 L,false,false,true,Kerosene - JetA1,CCQ426,440,https://arena.nafc.org.au/resource/api/ext/operators/440,77478,Heli Glenorchy/Heliworks Queenstown,Action Helicopters,+6434429971,+64275255525,info@heliglenorchy.co.nz,,,,false,2021-10-18T11:10:56+1100,Is Refueler;Is Vehicle,Retardant Mixer - Mobile,,,,,,,,
695,77503,https://arena.nafc.org.au/resource/api/ext/equipment/695,,true,Truck and Trailer 14000 ltr water,false,false,false,,ADT797,441,https://arena.nafc.org.au/resource/api/ext/operators/441,77497,Helicopter Services (BOP) Limited,Helicopter Services (BOP) Limited,+6473783898,+64800003078,andrew@helicopterservices.nz,,,,false,2022-01-12T13:39:14+1100,Is Vehicle,Suppressant Mixer - Mobile,,,,,,,,
