imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,event,source,messageText,productType,volume
,,,,2022-07-26T09:57:30+1000,2022-07-26T09:58:01+1000,-37.95327,144.99747,211,147,337,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:57:45+1000,2022-07-26T09:58:12+1000,-37.96014,145.00221,203,158,346,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:58:00+1000,2022-07-26T09:58:33+1000,-37.96732,145.0057,207,160,347,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:58:15+1000,2022-07-26T09:58:44+1000,-37.97477,145.00922,216,157,340,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:58:30+1000,2022-07-26T09:59:04+1000,-37.98205,145.01409,220,147,338,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:58:45+1000,2022-07-26T09:59:15+1000,-37.98888,145.02026,227,143,340,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:59:00+1000,2022-07-26T09:59:35+1000,-37.99507,145.0276,225,125,319,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:59:15+1000,2022-07-26T09:59:47+1000,-37.9967,145.03771,214,75,307,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:59:30+1000,2022-07-26T09:59:57+1000,-37.99253,145.04569,194,50,283,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:59:45+1000,2022-07-26T10:00:21+1000,-37.98895,145.05364,194,74,266,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:00:00+1000,2022-07-26T10:00:45+1000,-37.98768,145.06278,198,84,243,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:00:15+1000,2022-07-26T10:00:49+1000,-37.98726,145.07216,201,93,233,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:00:30+1000,2022-07-26T10:01:00+1000,-37.98793,145.08184,207,96,220,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:00:45+1000,2022-07-26T10:01:19+1000,-37.98801,145.09116,183,76,216,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:01:00+1000,2022-07-26T10:02:50+1000,-37.98472,145.09767,148,40,178,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:01:15+1000,2022-07-26T10:02:50+1000,-37.98019,145.09918,114,347,135,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:02:00+1000,2022-07-26T10:02:48+1000,-37.97285,145.09451,31,332,38,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:02:30+1000,2022-07-26T10:02:59+1000,-37.97224,145.09347,12,277,27,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:02:45+1000,2022-07-26T10:03:17+1000,-37.97233,145.09305,1,261,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:03:00+1000,2022-07-26T10:03:29+1000,-37.97232,145.09304,0,0,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:03:10+1000,2022-07-26T10:03:40+1000,-37.97232,145.09304,0,0,30,EVT_SARCANCEL,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:03:15+1000,2022-07-26T10:03:46+1000,-37.97232,145.09305,0,0,31,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:03:30+1000,2022-07-26T10:04:06+1000,-37.97232,145.09305,0,0,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:03:45+1000,2022-07-26T10:04:20+1000,-37.9723,145.09302,0,0,37,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:04:00+1000,2022-07-26T10:04:27+1000,-37.9723,145.093,0,0,37,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:04:15+1000,2022-07-26T10:04:46+1000,-37.97231,145.093,0,0,36,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:04:30+1000,2022-07-26T10:04:57+1000,-37.9723,145.093,0,0,39,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:04:45+1000,2022-07-26T10:05:16+1000,-37.9723,145.09301,0,0,39,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:05:00+1000,2022-07-26T10:05:27+1000,-37.9723,145.093,0,0,37,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:05:15+1000,2022-07-26T10:05:46+1000,-37.97231,145.09301,0,0,35,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:05:26+1000,2022-07-26T10:06:03+1000,-37.97231,145.09301,0,0,35,EVT_SHUTDOWN,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:12:33+1000,2022-07-26T10:13:11+1000,-37.97224,145.09309,0,0,53,EVT_STARTUP,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:12:45+1000,2022-07-26T10:13:23+1000,-37.9723,145.09303,0,0,38,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:13:00+1000,2022-07-26T10:13:35+1000,-37.97229,145.09303,0,0,39,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:13:15+1000,2022-07-26T10:13:46+1000,-37.97229,145.09301,0,0,41,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:13:30+1000,2022-07-26T10:14:01+1000,-37.97229,145.09302,0,0,41,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:13:45+1000,2022-07-26T10:14:21+1000,-37.97227,145.09301,0,0,45,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:14:00+1000,2022-07-26T10:14:35+1000,-37.97226,145.09299,0,0,46,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:14:05+1000,2022-07-26T10:14:35+1000,-37.97226,145.09299,0,0,47,EVT_SARREQ,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:14:15+1000,2022-07-26T10:14:43+1000,-37.97224,145.09298,0,0,48,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:14:30+1000,2022-07-26T10:15:03+1000,-37.97224,145.093,0,0,46,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:14:45+1000,2022-07-26T10:15:14+1000,-37.97225,145.09301,0,0,43,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:15:00+1000,2022-07-26T10:15:33+1000,-37.97226,145.09301,0,0,41,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:15:15+1000,2022-07-26T10:15:44+1000,-37.97227,145.09302,0,0,38,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:15:30+1000,2022-07-26T10:16:03+1000,-37.97229,145.09302,0,0,35,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:15:45+1000,2022-07-26T10:16:14+1000,-37.97229,145.09302,3,351,34,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:16:00+1000,2022-07-26T10:16:33+1000,-37.97221,145.09321,7,94,29,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:16:15+1000,2022-07-26T10:16:44+1000,-37.97227,145.0937,9,101,27,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:16:30+1000,2022-07-26T10:17:03+1000,-37.97232,145.09391,0,0,27,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:16:45+1000,2022-07-26T10:17:14+1000,-37.97232,145.0939,0,0,27,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:17:00+1000,2022-07-26T10:17:33+1000,-37.97232,145.09388,0,0,27,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:17:15+1000,2022-07-26T10:17:45+1000,-37.97234,145.09382,16,279,46,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:17:30+1000,2022-07-26T10:18:04+1000,-37.97162,145.09113,79,308,82,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:17:45+1000,2022-07-26T10:18:15+1000,-37.96903,145.08836,100,320,143,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:18:00+1000,2022-07-26T10:18:34+1000,-37.96591,145.08519,111,323,195,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:18:15+1000,2022-07-26T10:18:48+1000,-37.96232,145.08184,129,324,235,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:18:30+1000,2022-07-26T10:19:01+1000,-37.95821,145.078,142,325,257,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:18:45+1000,2022-07-26T10:19:14+1000,-37.95353,145.07417,155,327,258,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:19:00+1000,2022-07-26T10:20:30+1000,-37.94822,145.07007,170,330,249,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:19:15+1000,2022-07-26T10:20:30+1000,-37.94273,145.0662,168,329,251,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:19:30+1000,2022-07-26T10:20:30+1000,-37.93741,145.06203,162,326,284,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:20:00+1000,2022-07-26T10:20:29+1000,-37.92755,145.05352,166,327,372,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:20:15+1000,2022-07-26T10:20:47+1000,-37.92194,145.0496,174,338,396,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:20:30+1000,2022-07-26T10:20:59+1000,-37.91577,145.04649,177,339,407,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:20:45+1000,2022-07-26T10:21:18+1000,-37.90944,145.04355,179,339,425,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:21:00+1000,2022-07-26T10:21:31+1000,-37.90339,145.03981,181,330,429,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:21:15+1000,2022-07-26T10:21:42+1000,-37.89739,145.03545,183,329,430,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:21:30+1000,2022-07-26T10:22:01+1000,-37.89155,145.03076,185,326,435,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:21:45+1000,2022-07-26T10:22:41+1000,-37.88565,145.02585,188,328,434,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:22:00+1000,2022-07-26T10:22:49+1000,-37.87967,145.02111,187,327,434,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:22:15+1000,2022-07-26T10:22:49+1000,-37.8737,145.01643,187,328,438,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:22:30+1000,2022-07-26T10:23:10+1000,-37.8678,145.01159,190,326,432,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:22:45+1000,2022-07-26T10:27:19+1000,-37.86191,145.00661,188,326,430,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:23:00+1000,2022-07-26T10:27:19+1000,-37.85601,145.0017,187,328,436,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:24:00+1000,2022-07-26T10:27:19+1000,-37.831,144.98481,170,329,358,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:26:00+1000,2022-07-26T10:27:19+1000,-37.82218,144.9569,1,248,12,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:26:30+1000,2022-07-26T10:27:11+1000,-37.82218,144.95688,0,0,10,EVT_SARCANCEL,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:27:00+1000,2022-07-26T10:27:31+1000,-37.8222,144.95687,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:27:15+1000,2022-07-26T10:27:43+1000,-37.8222,144.95687,0,0,14,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:27:30+1000,2022-07-26T10:28:04+1000,-37.82218,144.95687,0,0,13,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:27:45+1000,2022-07-26T10:28:16+1000,-37.82219,144.95688,0,0,11,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:28:00+1000,2022-07-26T10:28:28+1000,-37.82218,144.95688,0,0,12,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:28:12+1000,2022-07-26T10:28:40+1000,-37.82217,144.95687,0,0,14,EVT_SHUTDOWN,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:39:41+1000,2022-07-26T10:40:16+1000,-37.82197,144.95679,0,0,28,EVT_STARTUP,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:39:45+1000,2022-07-26T10:40:16+1000,-37.82207,144.95681,0,0,40,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:40:00+1000,2022-07-26T10:40:30+1000,-37.82211,144.95686,0,0,11,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:40:15+1000,2022-07-26T10:40:50+1000,-37.82215,144.95687,0,0,11,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:40:30+1000,2022-07-26T10:41:02+1000,-37.82213,144.95687,0,0,11,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:40:45+1000,2022-07-26T10:41:14+1000,-37.82214,144.95688,0,0,11,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:41:00+1000,2022-07-26T10:41:38+1000,-37.82214,144.95687,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:41:06+1000,2022-07-26T10:41:38+1000,-37.82213,144.95685,0,0,19,EVT_SARREQ,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:41:15+1000,2022-07-26T10:41:47+1000,-37.82214,144.95685,0,0,21,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:41:30+1000,2022-07-26T10:42:00+1000,-37.82214,144.95683,0,0,28,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:41:45+1000,2022-07-26T10:42:20+1000,-37.82216,144.95682,0,0,28,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:42:00+1000,2022-07-26T10:42:33+1000,-37.82218,144.95688,3,101,23,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:42:15+1000,2022-07-26T10:42:45+1000,-37.82242,144.95669,44,225,40,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:42:30+1000,2022-07-26T10:43:05+1000,-37.82361,144.95334,100,270,76,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:42:45+1000,2022-07-26T10:43:18+1000,-37.82329,144.94795,120,278,141,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:43:00+1000,2022-07-26T10:43:30+1000,-37.82232,144.94205,133,288,205,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:43:15+1000,2022-07-26T10:43:49+1000,-37.82076,144.93613,131,286,275,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:43:30+1000,2022-07-26T10:44:01+1000,-37.82063,144.92993,135,255,318,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:43:45+1000,2022-07-26T10:44:15+1000,-37.82291,144.92405,144,234,349,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:44:00+1000,2022-07-26T10:44:38+1000,-37.82673,144.91891,151,221,372,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:44:15+1000,2022-07-26T10:44:53+1000,-37.83143,144.91455,161,211,372,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:44:30+1000,2022-07-26T10:45:06+1000,-37.83686,144.91096,166,204,370,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:44:45+1000,2022-07-26T10:45:17+1000,-37.84294,144.90837,174,195,375,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:45:00+1000,2022-07-26T10:45:30+1000,-37.84944,144.90739,179,175,376,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:45:15+1000,2022-07-26T10:45:48+1000,-37.85596,144.9105,190,146,364,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:45:30+1000,2022-07-26T10:46:02+1000,-37.86174,144.91584,185,150,345,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:45:45+1000,2022-07-26T10:46:17+1000,-37.86775,144.91685,150,198,349,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:46:00+1000,2022-07-26T10:46:28+1000,-37.8718,144.91252,144,235,335,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:46:15+1000,2022-07-26T10:46:48+1000,-37.8747,144.90664,146,247,329,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:46:30+1000,2022-07-26T10:47:00+1000,-37.87519,144.89995,146,285,311,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:46:45+1000,2022-07-26T10:47:13+1000,-37.87307,144.89351,146,295,302,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:47:00+1000,2022-07-26T10:47:32+1000,-37.87074,144.8871,151,296,311,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:47:15+1000,2022-07-26T10:47:43+1000,-37.86854,144.88078,129,271,334,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:47:30+1000,2022-07-26T10:48:00+1000,-37.87208,144.87911,151,140,347,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:47:45+1000,2022-07-26T10:48:17+1000,-37.87342,144.88672,177,88,345,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:48:00+1000,2022-07-26T10:48:34+1000,-37.87386,144.89504,177,98,344,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:48:15+1000,2022-07-26T10:48:45+1000,-37.87459,144.90374,190,92,362,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:48:30+1000,2022-07-26T10:49:04+1000,-37.87306,144.91244,190,60,386,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:48:45+1000,2022-07-26T10:49:15+1000,-37.86774,144.91774,177,17,399,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:49:00+1000,2022-07-26T10:53:27+1000,-37.86153,144.91673,166,331,404,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:50:00+1000,2022-07-26T10:53:27+1000,-37.84753,144.93274,200,111,353,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:52:00+1000,2022-07-26T10:53:28+1000,-37.88941,144.98322,187,137,404,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:53:15+1000,2022-07-26T10:55:15+1000,-37.87662,144.9712,166,350,371,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:53:30+1000,2022-07-26T10:55:15+1000,-37.87053,144.96984,162,348,371,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:53:45+1000,2022-07-26T10:55:15+1000,-37.86446,144.96837,166,351,372,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:54:00+1000,2022-07-26T10:55:12+1000,-37.85832,144.96707,162,349,372,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:55:00+1000,2022-07-26T10:55:37+1000,-37.83854,144.95309,151,9,407,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:55:15+1000,2022-07-26T11:01:36+1000,-37.83519,144.95851,159,81,408,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:55:30+1000,2022-07-26T11:01:36+1000,-37.83563,144.96614,168,102,404,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:55:45+1000,2022-07-26T11:01:36+1000,-37.83691,144.9744,185,100,402,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:56:00+1000,2022-07-26T11:01:36+1000,-37.83738,144.98299,172,76,411,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:58:00+1000,2022-07-26T11:01:36+1000,-37.82083,144.96037,70,244,77,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:00:00+1000,2022-07-26T11:01:36+1000,-37.82216,144.95692,0,0,7,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:01:00+1000,2022-07-26T11:01:35+1000,-37.82216,144.9569,0,0,6,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:01:15+1000,2022-07-26T11:01:48+1000,-37.82216,144.95692,0,0,5,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:01:30+1000,2022-07-26T11:02:01+1000,-37.82216,144.95692,0,0,4,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:01:45+1000,2022-07-26T11:02:14+1000,-37.82217,144.95691,0,0,4,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:02:00+1000,2022-07-26T11:02:37+1000,-37.82217,144.9569,0,0,4,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:02:04+1000,2022-07-26T11:02:37+1000,-37.82217,144.9569,0,0,5,EVT_SARCANCEL,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:02:15+1000,2022-07-26T11:02:46+1000,-37.82217,144.95692,0,0,3,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:02:30+1000,2022-07-26T11:02:58+1000,-37.82216,144.95692,0,0,3,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:02:45+1000,2022-07-26T11:03:18+1000,-37.82215,144.95693,0,0,1,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:03:00+1000,2022-07-26T11:03:30+1000,-37.82214,144.95693,0,0,0,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:03:15+1000,2022-07-26T11:03:53+1000,-37.82213,144.95693,0,0,0,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:03:21+1000,2022-07-26T11:03:53+1000,-37.82213,144.95693,0,0,0,EVT_SHUTDOWN,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:15:46+1000,2022-07-26T12:17:42+1000,-37.82227,144.95687,0,0,-2,EVT_STARTUP,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:16:00+1000,2022-07-26T12:17:42+1000,-37.8222,144.95687,0,0,18,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:17:15+1000,2022-07-26T12:18:12+1000,-37.8222,144.95688,0,0,12,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:17:30+1000,2022-07-26T12:18:18+1000,-37.82219,144.95689,0,0,12,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:17:45+1000,2022-07-26T12:18:18+1000,-37.82219,144.95691,0,0,16,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:17:58+1000,2022-07-26T12:18:28+1000,-37.82219,144.95691,0,0,14,EVT_SARREQ,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:18:00+1000,2022-07-26T12:18:31+1000,-37.82219,144.95691,0,0,14,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:18:15+1000,2022-07-26T12:18:43+1000,-37.82219,144.95692,0,0,14,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:18:30+1000,2022-07-26T12:19:03+1000,-37.82219,144.95693,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:18:45+1000,2022-07-26T12:19:15+1000,-37.82218,144.95694,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:19:00+1000,2022-07-26T12:19:35+1000,-37.82218,144.95694,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:19:15+1000,2022-07-26T12:19:47+1000,-37.82219,144.95693,0,0,13,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:19:30+1000,2022-07-26T12:19:58+1000,-37.82217,144.95705,3,93,28,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:19:45+1000,2022-07-26T12:20:18+1000,-37.82326,144.95533,85,249,52,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:20:00+1000,2022-07-26T12:20:31+1000,-37.82353,144.95057,111,274,108,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:20:15+1000,2022-07-26T12:20:44+1000,-37.82302,144.94529,118,284,169,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:20:30+1000,2022-07-26T12:21:03+1000,-37.82158,144.93983,122,290,233,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:20:45+1000,2022-07-26T12:21:17+1000,-37.82042,144.93437,118,272,284,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:21:00+1000,2022-07-26T12:21:30+1000,-37.82292,144.92988,137,199,318,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:21:15+1000,2022-07-26T12:21:53+1000,-37.82838,144.93038,159,160,359,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:21:30+1000,2022-07-26T12:22:04+1000,-37.83399,144.93451,190,143,379,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:21:45+1000,2022-07-26T12:22:15+1000,-37.83969,144.94054,207,137,380,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:22:00+1000,2022-07-26T12:24:48+1000,-37.84538,144.94768,222,134,387,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:22:15+1000,2022-07-26T12:24:48+1000,-37.8512,144.95505,220,136,386,EVT_STANDARD,TRACPLUS,,UNKNOWN,
