imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,events,productType
300234063933520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063933520,FIXED_WING,VH-DEG,2017-09-10T18:16:04+1000,2017-09-10T18:16:08+1000,-30.5296616666667,151.618416666667,1,113,1086,EVT_STANDARD,
300234064323300,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064323300,HELICOPTER,VH-HLG - Shark Patrol,2017-12-20T11:12:30+1100,2017-12-20T11:12:52+1100,-33.5440816666667,151.308365,122,150,192,EVT_STANDARD,
300234063219190,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063219190,HELICOPTER,VH-ZWV,2019-11-06T11:20:20+1100,2019-11-06T11:21:35+1100,-28.1007666666667,140.19763,0,144,25,EVT_STANDARD,
300234060218830,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060218830,FIXED_WING,FS279 VH-KON Pays Air Charter,2019-01-05T08:11:40+1100,2019-01-05T08:11:49+1100,-30.25632,149.51598,39,110,195,EVT_STANDARD,
300234063135070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063135070,HELICOPTER,FB717 VH-DKT Tasmanian Helicopters,2018-05-29T13:10:39+1000,2018-05-29T13:10:47+1000,-41.2186166666667,146.417483333333,0,357,22,EVT_STANDARD,
300534060224590,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300534060224590,HEARTBEAT,HB-SpiderTracks,2022-07-22T13:46:44+1000,2022-07-22T13:47:13+1000,-36.8581867218018,174.760615825653,0,120,97,EVT_STANDARD,UNKNOWN
300234063216090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063216090,HELICOPTER,FB704 VH-UUF Helicopter Resources Spider,2020-02-03T11:53:30+1100,2020-02-03T11:54:32+1100,-42.8295566666667,147.474946666667,0,0,32,EVT_STANDARD,
G11210022,https://arena.nafc.org.au/tracking/api/ext/currentLocations/G11210022,HELICOPTER,FB200 VH-NFO NSW RFS,2019-03-27T16:20:29+1100,2019-03-27T16:20:55+1100,-33.9176005924228,150.993941067205,0,0,15,EVT_LANDING,
300434063647650,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063647650,VEHICLE,TRUCK with B751 & B221 (Cambridge),2020-07-09T14:11:26+1000,2020-07-09T14:11:30+1000,-37.88297,142.81386,0,0,211,EVT_SHUTDOWN,UNKNOWN
300234062810880,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062810880,HELICOPTER,VH-JRE,2019-09-03T16:34:10+1000,2019-09-03T16:34:14+1000,-25.1634166666667,130.975716666667,111,17,711,EVT_STANDARD,
300234062848240,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062848240,VEHICLE,FT220 YBG-220 Pays Air Service,2018-03-27T08:59:20+1100,2018-03-27T08:59:29+1100,-32.0383166666667,150.8345,0,0,225,EVT_STANDARD,
300034013305730,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013305730,VEHICLE,Fuel Truck 2 Freightliner Semi Forest Air,2020-03-09T17:26:48+1100,2020-03-09T17:26:51+1100,-37.7909333333333,148.608983333333,3,189,40,EVT_STANDARD,
5X200225000972,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225000972,VEHICLE,D2446 - 14kL,2022-07-20T11:30:33+1000,2022-07-20T11:30:47+1000,-30.31954,149.8286,7,126,237,EVT_STANDARD,UNKNOWN
5X200225001000,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225001000,VEHICLE,D3002 18kL,2021-12-06T10:14:36+1100,2021-12-06T10:15:03+1100,-33.41239,149.6547,0,0,549,EVT_STANDARD,UNKNOWN
300234063836380,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063836380,HELICOPTER,HT349 VH-UEC Aeropower,2017-03-30T11:07:13+1100,2017-03-30T11:08:29+1100,-30.31856,153.11428,1,0,-87,EVT_STANDARD,
300434063925150,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063925150,HELICOPTER,ZK-HFT,2022-07-22T13:40:30+1000,2022-07-22T13:40:43+1000,-46.1911,169.88847,0,0,95,EVT_SHUTDOWN,UNKNOWN
300034012656510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012656510,HELICOPTER,HT402 N49732 McDermott,2018-12-17T13:10:07+1100,2018-12-17T13:10:56+1100,-26.3990833333333,152.911083333333,0,209,459,EVT_STANDARD,
K16000002,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K16000002,FIXED_WING,T133 N402LC Coulson Aircrane,2018-02-06T04:14:07+1100,2018-02-06T04:14:11+1100,35.2568174633109,-113.943999753952,28,225,1040,EVT_SCHEDULED,
300434063644410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063644410,HELICOPTER,ZK-HMD,2022-07-22T13:47:45+1000,2022-07-22T13:47:58+1000,-44.41141,168.9932,0,0,838,EVT_STANDARD,UNKNOWN
5X200225000963,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225000963,VEHICLE,AR7844,2022-07-12T08:24:13+1000,2022-07-12T08:24:23+1000,-36.05697,146.9747,0,0,179,EVT_STANDARD,UNKNOWN
300434063010570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063010570,HELICOPTER,ZK-HGV,2022-05-02T13:58:30+1000,2022-05-02T13:58:37+1000,-45.02408,168.73785,0,0,365,EVT_STANDARD,UNKNOWN
C14000087,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C14000087,HELICOPTER,N947CH,2018-10-09T03:58:27+1100,2018-10-09T03:59:37+1100,45.2883697931146,-118.013062003389,0,0,830,EVT_STARTUP,
60:30:D4:D4:5B:01,https://arena.nafc.org.au/tracking/api/ext/currentLocations/60:30:D4:D4:5B:01,VEHICLE,RefuellerHT733,2021-04-06T10:50:36+1000,2021-04-06T10:50:36+1000,-32.12110188,115.84495562,0,4,28,EVT_STOPPED,UNKNOWN
300034012057620,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012057620,HELICOPTER,FB295 VH ZUY TrueNorth Helicopters,2017-05-15T08:51:20+1000,2017-05-15T08:52:04+1000,-35.27067,148.24206,0,167,290,EVT_STANDARD,
300125010808300,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300125010808300,HELICOPTER,FB322 C-FIRW Coulson Aircrane,2019-07-08T04:37:41+1000,2019-07-08T04:38:12+1000,33.8729556324401,-117.97864535509,0,0,27,EVT_SHUTDOWN,
300434063222580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063222580,HELICOPTER,FB234 VH-ENX Sydney Helicopters,2022-07-20T12:30:51+1000,2022-07-20T12:31:01+1000,-32.21824,148.57225,0,0,284,EVT_SHUTDOWN,UNKNOWN
300234063685380,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063685380,HELICOPTER,VH-RPB,2017-10-25T15:48:00+1100,2017-10-25T15:52:42+1100,-34.94841,138.52181,6,263,6,EVT_STANDARD,
300234060417520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060417520,HELICOPTER,OLDFB740 - VH-NYC - Osborne Aviation,2019-09-09T13:14:10+1000,2019-09-09T13:14:46+1000,-43.1045333333333,147.859215,0,0,22,EVT_STANDARD,
300234011064690,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011064690,HELICOPTER,ZK-HZE,2021-08-14T14:33:50+1000,2021-08-14T14:34:38+1000,-41.53814,173.923351666667,50,296,22,EVT_STANDARD,UNKNOWN
300234064676820,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064676820,HELICOPTER,HPK,2022-07-14T12:47:50+1000,2022-07-14T12:49:01+1000,-40.4613416666667,175.80433,0,0,117,EVT_STANDARD,UNKNOWN
300034012396510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012396510,HELICOPTER,ZK-HKC,2021-09-09T13:25:20+1000,2021-09-09T13:26:16+1000,-38.738705,176.082905,0,123,405,EVT_STANDARD,UNKNOWN
300434066007650,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066007650,FIXED_WING,B592 / NTB884 VH-OUG Aerotech,2022-07-22T09:19:15+1000,2022-07-22T09:19:26+1000,-13.05445,131.0338,1,0,100,EVT_STANDARD,WATER
L07147462,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L07147462,HELICOPTER,VH-VAO (RSCU 52),2022-07-22T13:36:51+1000,2022-07-22T13:36:58+1000,-34.9458527306808,138.521623258978,0,250,15,EVT_ENGINEOFF,UNKNOWN
300234011977090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011977090,HELICOPTER,VH-OCS,2019-06-19T14:58:20+1000,2019-06-19T14:58:49+1000,-32.0926016666667,115.878006666667,129,55,126,EVT_STANDARD,
300234060705450,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060705450,HEARTBEAT,HB-Iridium-9602A (333 princes st rooftop),2022-07-22T13:47:31+1000,2022-07-22T13:47:41+1000,-45.8794,170.5012,1,133,33,EVT_STANDARD,UNKNOWN
300234064220350,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064220350,FIXED_WING,B595 VH-ODV Aerotech,2021-11-29T20:26:57+1100,2021-11-29T20:27:12+1100,-34.7861,138.63497,0,220,18,EVT_ENGINEOFF,WATER
300234063116640,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063116640,HELICOPTER,FB447 VH-ZDM Nautilus Aviation,2020-01-16T16:05:10+1100,2020-01-16T16:06:12+1100,-12.60885,131.056523333333,0,0,21,EVT_STANDARD,
300234011443840,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011443840,HELICOPTER,VH-BII,2019-08-05T16:14:00+1000,2019-08-05T16:14:07+1000,-32.0845716666667,115.881776666667,0,0,23,EVT_STANDARD,
G11122908,https://arena.nafc.org.au/tracking/api/ext/currentLocations/G11122908,FIXED_WING,PKAR05,2020-11-25T10:20:33+1100,2020-11-25T10:21:17+1100,-33.9228362669164,150.981838937244,0,0,-10,EVT_STARTUP,UNKNOWN
E08135554,https://arena.nafc.org.au/tracking/api/ext/currentLocations/E08135554,HELICOPTER,VH-SFD,2022-07-21T12:23:40+1000,2022-07-21T12:23:50+1000,-34.7891258187894,138.638782176681,9,309,20,EVT_LANDING,UNKNOWN
L11199452,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L11199452,HELICOPTER,FB236 VH-LVM Secure Aviation,2018-11-16T17:07:19+1100,2018-11-16T17:07:35+1100,-35.303166057189,149.187204644014,14,350,580,EVT_LANDING,
300034013306490,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013306490,HELICOPTER,DQ-HTM,2017-11-01T16:45:33+1100,2017-11-01T16:45:48+1100,-17.7573,177.4474,0,356,22,EVT_STANDARD,
300234060519490,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060519490,HELICOPTER,VH-NNX United Aero,2017-08-07T08:59:05+1000,2017-08-07T08:59:13+1000,-34.03975,150.6873,0,0,84,EVT_STANDARD,
300234065303540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065303540,HELICOPTER,FB242 VH-UTM United Aero,2019-09-03T15:14:50+1000,2019-09-03T15:15:31+1000,-33.91725,150.997263333333,0,0,29,EVT_STANDARD,
300434063640370,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063640370,HELICOPTER,ZK-HJI,2021-08-13T12:17:52+1000,2021-08-13T12:17:56+1000,-41.53792,173.92248,0,0,13,EVT_SHUTDOWN,UNKNOWN
300025010143900,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010143900,HELICOPTER,VH-YXI,2018-11-27T17:47:25+1100,2018-11-27T17:48:08+1100,-38.0298333333333,144.475166666667,0,192,11,EVT_STANDARD,
300434063110270,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063110270,HELICOPTER,ZK-IES,2022-07-22T13:37:46+1000,2022-07-22T13:37:59+1000,-44.13627,170.55068,0,0,656,EVT_SHUTDOWN,UNKNOWN
300434062092410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062092410,VEHICLE,Pays Fuel Truck WRC 136,2022-07-22T11:34:36+1000,2022-07-22T11:34:45+1000,-32.03813,150.83449,0,0,235,EVT_SHUTDOWN,UNKNOWN
300434062095800,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062095800,HELICOPTER,ZK-ITM,2021-07-27T06:10:00+1000,2021-07-27T06:10:10+1000,-44.72513,168.46391,100,69,706,EVT_STANDARD,UNKNOWN
H13000247,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H13000247,HELICOPTER,HT735 N164AC,2017-07-31T06:01:17+1000,2017-07-31T06:01:23+1000,42.4296915195901,-122.906528212196,0,0,380,EVT_FILL,
300234066756920,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066756920,FIXED_WING,B585 VH-OUN - Aerotech,2020-11-15T19:07:11+1100,2020-11-15T19:09:01+1100,-34.02834,138.52433,72,7,163,EVT_STANDARD,FOAM
C11156339,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C11156339,HELICOPTER,VH-ESD,2021-03-18T18:59:57+1100,2021-03-18T19:00:09+1100,-23.7367027934565,150.898926472408,254,312,1915,EVT_SCHEDULED,UNKNOWN
AC:FD:EC:D8:42:A0,https://arena.nafc.org.au/tracking/api/ext/currentLocations/AC:FD:EC:D8:42:A0,VEHICLE,HT330 Refueller Kestrel Aviation,2019-03-26T09:42:03+1100,2019-03-26T09:42:05+1100,-38.21328383,146.47027018,0,0,53,EVT_STOPPED,
300034012599400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012599400,VEHICLE,McDermott 05 - Scania - 639-TNQ,2019-07-17T11:29:43+1000,2019-07-17T11:29:47+1000,-26.4002833333333,152.909716666667,0,320,104,EVT_STANDARD,
300234060259590,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060259590,HELICOPTER,VH-HEF Tasmanian Helicopters,2022-02-21T16:39:35+1100,2022-02-21T16:39:39+1100,-41.3989333333333,147.074845,0,227,89,EVT_STANDARD,UNKNOWN
300234063476550,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063476550,FIXED_WING,B363 VH-JRN Alpine Airwork,2020-03-23T11:02:36+1100,2020-03-23T11:04:06+1100,-36.97105,147.70059,3,0,727,EVT_STANDARD,
300234066735250,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066735250,HELICOPTER,FB236 VH-LVM Secure Aviation,2019-06-16T18:37:00+1000,2019-06-16T18:37:34+1000,-31.599135,118.281926666667,0,0,311,EVT_STANDARD,
300034013303490,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013303490,VEHICLE,x CAB Fuel  - Aerotech WC,2021-03-31T16:55:51+1100,2021-03-31T16:56:11+1100,-35.871,140.07045,1,159,19,EVT_STANDARD,UNKNOWN
300434063320300,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063320300,HELICOPTER,HT276 VH-NVS Sydney Helicopters,2022-07-20T15:00:45+1000,2022-07-20T15:01:18+1000,-33.7276,150.6833,0,0,13,EVT_STANDARD,WATER
300434066003580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066003580,FIXED_WING,B580 VH-ODX Aerotech,2022-07-22T13:47:45+1000,2022-07-22T13:47:55+1000,-34.18083,135.4889,216,192,142,EVT_STANDARD,WATER
300434063454010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063454010,FIXED_WING,BD375 VH-SHW Pays Air Charter,2022-03-16T17:13:49+1100,2022-03-16T17:13:53+1100,-36.07253,146.95133,0,0,174,EVT_SHUTDOWN,UNKNOWN
300434066917520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066917520,HELICOPTER,VH-UHG HT514,2022-07-22T13:30:30+1000,2022-07-22T13:30:44+1000,-34.78674,138.63518,1,0,-7,EVT_STANDARD,UNKNOWN
AC:FD:EC:CB:10:45,https://arena.nafc.org.au/tracking/api/ext/currentLocations/AC:FD:EC:CB:10:45,VEHICLE,HT337 VH-NEN Refueller Kestrel Aviation,2019-04-29T12:56:56+1000,2019-04-29T12:56:59+1000,-36.89854296,145.18015949,0,100,148,EVT_STANDARD,
300234063264630,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063264630,FIXED_WING,BD375 VH-TFV Pays Air Charter,2019-04-24T15:31:00+1000,2019-04-24T15:32:07+1000,-33.9193,150.99019,0,0,19,EVT_STANDARD,
300234066753930,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066753930,FIXED_WING,B584 VH-OUM - Aerotech,2021-08-10T09:45:12+1000,2021-08-10T09:45:38+1000,-13.05564,131.03437,0,0,118,EVT_STANDARD,FOAM
300434063014570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063014570,FIXED_WING,FS121 LRX Air Affairs,2021-06-10T08:15:52+1000,2021-06-10T08:15:59+1000,-34.9454,150.52745,1,0,85,EVT_STANDARD,UNKNOWN
300434064509560,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064509560,HELICOPTER,FB309 (VH-ECP),2022-06-13T15:39:45+1000,2022-06-13T15:39:55+1000,-33.91911,150.99243,0,0,57,EVT_STANDARD,UNKNOWN
300434064551400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064551400,FIXED_WING,B881 VH-XPB - XOA,2022-07-21T17:50:12+1000,2022-07-21T17:50:33+1000,-13.05555,131.03466,0,0,123,EVT_SHUTDOWN,WATER
300434063329430,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063329430,HELICOPTER,FB501 VH-HBB Aerotech,2022-07-22T13:38:00+1000,2022-07-22T13:38:20+1000,-34.18252,140.028,0,0,43,EVT_SHUTDOWN,UNKNOWN
300434062573570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062573570,HELICOPTER,FB505 VH-FMF Helifarm,2022-07-12T14:13:45+1000,2022-07-12T14:13:59+1000,-32.11777,133.68577,0,0,13,EVT_STANDARD,UNKNOWN
300434064122010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064122010,FIXED_WING,B584 / NTB883 VH-OUM Aerotech,2022-07-21T18:10:38+1000,2022-07-21T18:10:47+1000,-13.05559,131.03458,0,0,119,EVT_SHUTDOWN,WATER
300234064679540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064679540,HELICOPTER,VH-XKK,2021-09-20T11:35:00+1000,2021-09-20T11:35:21+1000,-27.9615383333333,153.424563333333,0,0,8,EVT_STANDARD,UNKNOWN
G11210030,https://arena.nafc.org.au/tracking/api/ext/currentLocations/G11210030,HELICOPTER,HT227 VH-FHD Helitreck,2019-03-29T11:47:36+1100,2019-03-29T11:48:04+1100,-33.9176005924228,150.994627712876,0,0,20,EVT_ENGINEOFF,
F16000016,https://arena.nafc.org.au/tracking/api/ext/currentLocations/F16000016,FIXED_WING,N291EA Erickson Aero Tanker,2022-07-22T13:45:31+1000,2022-07-22T13:45:38+1000,41.6373077522906,-114.766487103201,735,332,5370,EVT_SCHEDULED,WATER
300034013235390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013235390,HELICOPTER,FB285 VH-EGJ NSW Helicopters,2018-10-01T10:57:20+1000,2018-10-01T10:58:55+1000,-33.497985,150.944498333333,0,67,110,EVT_STANDARD,
300434063320390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063320390,HELICOPTER,ZK-HJK,2022-07-05T11:13:47+1000,2022-07-05T11:13:59+1000,-45.86143,170.36488,0,0,42,EVT_SHUTDOWN,UNKNOWN
300234061870180,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061870180,HELICOPTER,FB222 VH-SWH Secure Aviation,2019-11-27T12:54:40+1100,2019-11-27T12:55:37+1100,-42.1041383333333,146.206818333333,0,0,745,EVT_STANDARD,
C13178498,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C13178498,HELICOPTER,FB504 VH-HRG Aerotech,2019-11-05T16:21:37+1100,2019-11-05T16:21:48+1100,-34.0253181578246,138.524198180246,0,0,165,EVT_SCHEDULED,
300434063405120,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063405120,HELICOPTER,VH-XRG Heliwest,2019-10-23T14:12:01+1100,2019-10-23T14:12:24+1100,-32.08451,115.88156,0,0,33,EVT_STANDARD,
300434064125540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064125540,HELICOPTER,ZK-HDN,2022-07-08T06:48:30+1000,2022-07-08T06:49:02+1000,-45.2195,170.78289,0,0,168,EVT_STANDARD,UNKNOWN
300224010703760,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300224010703760,HELICOPTER,VH-VAA,2022-07-12T13:11:39+1000,2022-07-12T13:12:25+1000,-32.0908333333333,115.885666666667,0,225,28,EVT_STANDARD,UNKNOWN
300034012520320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012520320,HELICOPTER,FB317 VH-PHL PHS,2021-06-01T18:31:50+1000,2021-06-01T18:32:33+1000,-25.3498,130.998303333333,187,357,1034,EVT_STANDARD,UNKNOWN
D15000134,https://arena.nafc.org.au/tracking/api/ext/currentLocations/D15000134,FIXED_WING,N292EA Erickson Aero Tanker,2022-03-18T02:57:32+1100,2022-03-18T02:58:28+1100,32.412090969446,-99.6822905493124,0,0,545,EVT_STARTUP,RETARDANT
J17000017,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J17000017,HELICOPTER,FB249 VH-UAZ - United Aero,2020-06-22T14:00:41+1000,2020-06-22T14:00:46+1000,-24.0082712212902,148.799335670313,70,271,355,EVT_SCHEDULED,UNKNOWN
300234060709440,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060709440,HELICOPTER,FB292 VH-JWD,2018-08-17T13:34:59+1000,2018-08-17T13:35:52+1000,-34.628685,148.034593333333,1,0,354,EVT_STANDARD,
300434063534010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063534010,FIXED_WING,BD373 VH-POV Pays Air Charter,2022-03-16T08:06:55+1100,2022-03-16T08:06:58+1100,-36.07194,146.95363,0,0,172,EVT_SHUTDOWN,UNKNOWN
300025010325810,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010325810,HELICOPTER,HT349 N261CG Coulson Aviation,2021-03-09T09:51:56+1100,2021-03-09T09:52:25+1100,-37.8081147556373,144.914354378841,0,0,16,EVT_SHUTDOWN,UNKNOWN
300434062146250,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062146250,HELICOPTER,HT258 VH-OXU NSW Helicopters SUPER HUEY II,2022-03-11T10:01:30+1100,2022-03-11T10:04:49+1100,-33.56122,150.91392,0,0,40,EVT_STANDARD,UNKNOWN
300434063861090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063861090,HELICOPTER,FB243 VH-VTN Heli Surveys,2022-07-15T10:04:29+1000,2022-07-15T10:04:37+1000,-36.42869,148.59836,0,0,1045,EVT_SHUTDOWN,UNKNOWN
K15000009,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K15000009,HEARTBEAT,DZM384268,2021-09-06T23:02:17+1000,2021-09-06T23:02:28+1000,38.3367475371583,23.5518098406763,0,0,150,EVT_HOVER,UNKNOWN
300234066435490,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066435490,HELICOPTER,FB707 VH-ZBQ Helicopter Resources,2020-03-17T09:05:00+1100,2020-03-17T09:06:11+1100,-27.206725,153.07165,0,0,11,EVT_STANDARD,
300434063645640,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063645640,FIXED_WING,BD123 VH-RMB AGAIR,2022-06-22T09:04:29+1000,2022-06-22T09:04:53+1000,-37.0698,142.74072,1,0,213,EVT_ENGINEOFF,UNKNOWN
300234063268640,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063268640,HELICOPTER,HT367 N2FH Kestrel Aviation,2021-04-30T03:58:20+1000,2021-04-30T03:58:41+1000,38.6602033333333,-121.396175,0,0,17,EVT_STANDARD,UNKNOWN
300234064222190,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064222190,FIXED_WING,B583 VH-ODW Aerotech,2021-12-13T09:26:41+1100,2021-12-13T09:26:55+1100,-34.7863,138.63481,0,40,18,EVT_ENGINEOFF,WATER
300234067503090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067503090,HELICOPTER,FB307 (VH-LSR),2020-10-21T10:29:47+1100,2020-10-21T10:31:25+1100,-37.9721466666667,145.093823333333,0,0,25,EVT_STANDARD,UNKNOWN
