type,type,type,.features[].geometry.coordinates[],imei,url,assetType,assetRegistration,transmitted,received,speed,track,events
,Feature,Point,145.0944;-37.9785;28,5E150708000312,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5E150708000312?geojson=true,HELICOPTER,FB305 VH-JYX Jayrow,2022-02-22T14:45:23+1100,2022-02-22T14:46:16+1100,0,0,EVT_STANDARD
,Feature,Point,170.1277;-43.9129;550,300434063381600,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063381600?geojson=true,HELICOPTER,ZK-ICD,2022-07-25T13:09:39+1000,2022-07-25T13:09:46+1000,0,0,EVT_SHUTDOWN
,Feature,Point,146.2005;-37.2273;311,300234011950500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011950500?geojson=true,HELICOPTER,FB316 VH-YHS Microflite,2019-01-19T15:06:00+1100,2019-01-19T15:06:24+1100,0,0,EVT_STANDARD
,Feature,Point,135.8555;-34.3413;229,300034012597390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012597390?geojson=true,VEHICLE,x PLAB Fuel Truck 9	000,2022-07-18T15:14:51+1000,2022-07-18T15:15:17+1000,91,294,EVT_STANDARD
,Feature,Point,173.9585;-41.3434;30,300234063681380,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063681380?geojson=true,HELICOPTER,ZK-ISO,2022-07-23T09:03:29+1000,2022-07-23T09:04:20+1000,0,0,EVT_SHUTDOWN
,Feature,Point,172.5425;-43.2879;61,300234063688370,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063688370?geojson=true,HELICOPTER,ZK-HKW,2022-07-23T10:26:56+1000,2022-07-23T10:27:05+1000,0,0,EVT_SHUTDOWN
,Feature,Point,138.5239;-34.0258;161,300234064326320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064326320?geojson=true,FIXED_WING,B596 VH-ODZ Aerotech,2021-11-05T10:26:01+1100,2021-11-05T10:26:15+1100,0,70,EVT_ENGINEOFF
,Feature,Point,114.5166;-31.2364;324,3543750100105807,https://arena.nafc.org.au/tracking/api/ext/currentLocations/3543750100105807?geojson=true,FIXED_WING,RSCU330 (VH-XNE),2022-07-26T13:16:57+1000,2022-07-26T13:16:59+1000,439,162,EVT_STANDARD
,Feature,Point,146.913;-35.907;226,300434063397790,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063397790?geojson=true,HELICOPTER,VH LED Forest Air,2021-05-15T17:27:37+1000,2021-05-15T17:27:40+1000,0,0,EVT_SHUTDOWN
,Feature,Point,151.914;-27.5447;664,300434063771290,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063771290?geojson=true,HELICOPTER,State1,2022-04-05T15:05:15+1000,2022-04-05T15:05:18+1000,1,0,EVT_STANDARD
,Feature,Point,145.181;-36.8988;150,I14000001,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I14000001?geojson=true,HELICOPTER,HT334 VH-KWU Kestrel Aviation,2022-04-04T09:29:54+1000,2022-04-04T09:30:45+1000,0,0,EVT_STARTUP
,Feature,Point,147.4581;-33.4247;214,300434062795100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062795100?geojson=true,FIXED_WING,B232 VH-KDS AGFORCE,2022-02-24T08:02:30+1100,2022-02-24T08:02:48+1100,0,0,EVT_STANDARD
,Feature,Point,170.5013;-45.8791;28,300434066912270,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066912270?geojson=true,HELICOPTER,ZK-HFJ-old,2022-05-26T12:38:00+1000,2022-05-26T12:38:03+1000,0,0,EVT_STANDARD
,Feature,Point,146.9534;-36.0716;173,300434066918490,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066918490?geojson=true,HELICOPTER,FB292 VH-VTY Heli Surveys,2022-07-05T14:19:28+1000,2022-07-05T14:19:59+1000,0,0,EVT_SHUTDOWN
,Feature,Point,168.746;-45.017;370,300434062091740,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062091740?geojson=true,HELICOPTER,ZK-IOC,2022-03-26T09:49:15+1100,2022-03-26T09:49:23+1100,0,0,EVT_STANDARD
,Feature,Point,174.3078;-39.3194;296,300234066287300,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066287300?geojson=true,HELICOPTER,ZK-IFS,2022-07-24T14:59:45+1000,2022-07-24T15:00:13+1000,0,330,EVT_STANDARD
,Feature,Point,169.2467;-44.7248;368,300434062096910,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062096910?geojson=true,HELICOPTER,ZK-HGV,2022-07-26T12:57:45+1000,2022-07-26T12:58:30+1000,0,0,EVT_STANDARD
,Feature,Point,151.0121;-33.8237;214,300434064739570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064739570?geojson=true,VEHICLE,NPWS RPAS 1,2022-07-14T12:23:00+1000,2022-07-14T12:23:08+1000,96,121,EVT_STANDARD
,Feature,Point,141.5254;-20.1248;6560,H15000142,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H15000142?geojson=true,HELICOPTER,PKAR02,2018-06-30T14:21:46+1000,2018-06-30T14:22:46+1000,499,259,EVT_SCHEDULED
,Feature,Point,150.1156;-36.2108;21,300034013505210,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013505210?geojson=true,HELICOPTER,FB234 VH-RTV Sydney Helicopters,2018-08-17T17:09:50+1000,2018-08-17T17:11:22+1000,0,54,EVT_STANDARD
,Feature,Point,174.6449;-36.3828;70,D16000378,https://arena.nafc.org.au/tracking/api/ext/currentLocations/D16000378?geojson=true,HELICOPTER,HSS - B3,2022-07-22T10:19:40+1000,2022-07-22T10:19:47+1000,0,0,EVT_ENGINEOFF
,Feature,Point,153.0717;-27.2063;-5,300234010627510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010627510?geojson=true,HELICOPTER,FB221 VH-LED Fleet Helicopters,2017-04-10T14:05:29+1000,2017-04-10T14:05:39+1000,0,0,EVT_STANDARD
,Feature,Point,146.0578;-34.2575;132,300234060608700,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060608700?geojson=true,FIXED_WING,FS239 VH-VEX Skycroppers,2022-04-03T15:49:32+1000,2022-04-03T15:49:38+1000,9,156,EVT_STANDARD
,Feature,Point,151.0253;-32.5493;75,G17000204,https://arena.nafc.org.au/tracking/api/ext/currentLocations/G17000204?geojson=true,HELICOPTER,PKAR03,2019-03-08T10:22:19+1100,2019-03-08T10:22:26+1100,0,0,EVT_ENGINEOFF
,Feature,Point,167.7847;-46.0454;93,300434063411060,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063411060?geojson=true,HELICOPTER,ZK-IMT,2022-07-24T11:47:42+1000,2022-07-24T11:47:57+1000,0,0,EVT_SHUTDOWN
,Feature,Point,-120.4465;50.7045;349,70002604,https://arena.nafc.org.au/tracking/api/ext/currentLocations/70002604?geojson=true,FIXED_WING,B391 C-GVFK Field Air (RJ85),2022-05-11T08:58:47+1000,2022-05-11T08:59:55+1000,27,284,EVT_STANDARD
,Feature,Point,138.7006;-34.8707;114,300434063286780,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063286780?geojson=true,VEHICLE,AO Athelstone Air Spt,2022-07-07T12:25:10+1000,2022-07-07T12:25:18+1000,0,0,EVT_SHUTDOWN
,Feature,Point,138.496;-34.7673;22,300224010840160,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300224010840160?geojson=true,HELICOPTER,P2 CHY (new),2022-05-11T10:34:11+1000,2022-05-11T10:34:48+1000,0,0,EVT_STANDARD
,Feature,Point,21.4241;38.163;10,300534060704800,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300534060704800?geojson=true,HELICOPTER,HT674 N49732 McDermott DV,2022-07-26T03:53:51+1000,2022-07-26T03:54:11+1000,0,48,EVT_STANDARD
,Feature,Point,151.896;-27.5507;611,300234061754250,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061754250?geojson=true,VEHICLE,Volvo Truck,2021-10-29T14:18:05+1100,2021-10-29T14:18:09+1100,7,187,EVT_STANDARD
,Feature,Point,172.5265;-43.4994;55,B21000001,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B21000001?geojson=true,HELICOPTER,ZK-IGS,2022-06-30T07:34:57+1000,2022-06-30T07:36:09+1000,0,0,EVT_STARTUP
,Feature,Point,151.4342;-33.0656;57,300234060753410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060753410?geojson=true,HELICOPTER,FB281 VH-NHT National,2022-06-09T13:56:20+1000,2022-06-09T13:56:27+1000,82,172,EVT_STANDARD
,Feature,Point,150.994;-33.9172;34,300234062897950,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062897950?geojson=true,HELICOPTER,FB284 VH-ELC Specialist Helicopters,2018-10-14T19:04:30+1100,2018-10-14T19:05:33+1100,0,0,EVT_STANDARD
,Feature,Point,74.7649;33.9999;1631,300025010802610,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010802610?geojson=true,HELICOPTER,N6962R,2016-11-02T20:31:34+1100,2016-11-02T20:32:33+1100,0,220,EVT_STANDARD
,Feature,Point,150.9943;-33.918;25,G11210029,https://arena.nafc.org.au/tracking/api/ext/currentLocations/G11210029?geojson=true,HELICOPTER,HT201 VH-VRP NSW RFS,2017-10-22T14:02:10+1100,2017-10-22T14:02:12+1100,0,0,EVT_SCHEDULED
,Feature,Point,150.5281;-34.9456;159,300234063926010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063926010?geojson=true,FIXED_WING,FS122 JCR Air Affairs,2018-11-05T12:38:31+1100,2018-11-05T12:38:52+1100,0,205,EVT_STANDARD
,Feature,Point,174.0465;-35.2828;44,300234063981170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063981170?geojson=true,HELICOPTER,IIV,2022-06-08T08:31:00+1000,2022-06-08T08:33:44+1000,0,0,EVT_STANDARD
,Feature,Point,153.5545;-28.8378;11,300234060901340,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060901340?geojson=true,HELICOPTER,HT230 VH-UYH AIR T&G,2020-02-11T15:40:40+1100,2020-02-11T15:41:26+1100,0,0,EVT_STANDARD
,Feature,Point,146.8667;-38.2094;242,300234060195030,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060195030?geojson=true,HELICOPTER,VH-NDO,2019-01-14T12:13:58+1100,2019-01-14T12:14:11+1100,103,293,EVT_STANDARD
,Feature,Point,143.7886;-37.5132;442,300234060213840,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060213840?geojson=true,FIXED_WING,BD374 VH-IEV AeroVision,2022-02-28T17:24:43+1100,2022-02-28T17:24:51+1100,13,335,EVT_STANDARD
,Feature,Point,150.5905;-34.8963;42,300034012768810,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012768810?geojson=true,HELICOPTER,FB227 VH-TSV - Touchdown Helicopters,2019-05-28T14:52:10+1000,2019-05-28T14:53:18+1000,0,205,EVT_STANDARD
,Feature,Point,150.9943;-33.9169;-10,E08135529,https://arena.nafc.org.au/tracking/api/ext/currentLocations/E08135529?geojson=true,HELICOPTER,FB260 VH-ZHM AS350 SD2 Heli-Central,2019-09-18T13:30:53+1000,2019-09-18T13:31:04+1000,0,0,EVT_STARTUP
,Feature,Point,147.5753;-37.8825;49,300234063187190,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063187190?geojson=true,FIXED_WING,B361 VH-FFB Field Air (AT-802F),2019-12-12T10:52:22+1100,2019-12-12T10:52:38+1100,0,138,EVT_STANDARD
,Feature,Point,145.9836;-36.975;384,300234068135800,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068135800?geojson=true,HELICOPTER,VH-YHQ,2022-06-29T17:00:43+1000,2022-06-29T17:03:43+1000,0,309,EVT_SHUTDOWN
,Feature,Point,143.7876;-37.5122;440,300234062745950,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062745950?geojson=true,FIXED_WING,BD373 VH-ZEV AEROVISION,2022-02-13T19:23:35+1100,2022-02-13T19:23:46+1100,13,205,EVT_STANDARD
,Feature,Point,173.0775;-41.3397;45,H16000039,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H16000039?geojson=true,HELICOPTER,ZK-HNX,2022-07-23T10:36:54+1000,2022-07-23T10:37:03+1000,0,0,EVT_ENGINEOFF
,Feature,Point,149.8457;-29.4943;212,300234060131910,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060131910?geojson=true,FIXED_WING,B233 VH-YDS AGFORCE,2018-05-25T11:04:33+1000,2018-05-25T11:04:46+1000,0,0,EVT_STANDARD
,Feature,Point,172.5269;-43.4994;80,A15000244,https://arena.nafc.org.au/tracking/api/ext/currentLocations/A15000244?geojson=true,FIXED_WING,ZK-NFD,2022-07-25T07:34:37+1000,2022-07-25T07:35:44+1000,0,0,EVT_STARTUP
,Feature,Point,23.7806;38.1072;0,300124010705500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300124010705500?geojson=true,HELICOPTER,N173AC,2018-09-16T14:56:01+1000,2018-09-16T14:56:42+1000,0,0,EVT_STANDARD
,Feature,Point,147.4748;-42.8296;35,K15000003,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K15000003?geojson=true,HELICOPTER,FB725 VH-UUH Helicopter Resources,2022-07-26T10:17:05+1000,2022-07-26T10:17:32+1000,0,0,EVT_SCHEDULED
,Feature,Point,132.1208;-30.9186;106,300234063743520,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063743520?geojson=true,VEHICLE,FS8 Western Star,2022-07-26T13:13:55+1000,2022-07-26T13:14:13+1000,0,243,EVT_STANDARD
,Feature,Point,150.1861;-30.9581;414,300034012998390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012998390?geojson=true,FIXED_WING,B299 VH-XAY Kennedy Air Ag,2018-06-30T15:50:45+1000,2018-06-30T15:50:49+1000,216,115,EVT_STANDARD
,Feature,Point,148.4404;-35.755;1382,300234064130350,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064130350?geojson=true,HELICOPTER,HT271 VH HUE O'Driscoll Aviation,2018-04-17T14:15:40+1000,2018-04-17T14:16:04+1000,140,251,EVT_STANDARD
,Feature,Point,151.226;-33.9714;28,0915IG3014E,https://arena.nafc.org.au/tracking/api/ext/currentLocations/0915IG3014E?geojson=true,HELICOPTER,HT260 N434TH Pays Helicopters,2017-03-24T17:36:15+1100,2017-03-24T17:37:12+1100,0,344,EVT_STANDARD
,Feature,Point,150.8344;-32.0374;231,300234011983200,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011983200?geojson=true,FIXED_WING,Old Spare LII,2019-10-29T10:01:25+1100,2019-10-29T10:01:32+1100,0,0,EVT_STANDARD
,Feature,Point,168.7415;-45.0173;411,300234063849140,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063849140?geojson=true,HELICOPTER,ZK-HYA - Spidertracks,2022-07-25T13:14:50+1000,2022-07-25T13:15:19+1000,147,126,EVT_STANDARD
,Feature,Point,150.4763;-23.3726;24,5P140619000266,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5P140619000266?geojson=true,HELICOPTER,FB421 VH-WHW Stirling Helicopters,2022-03-12T13:00:03+1100,2022-03-12T13:01:12+1100,0,0,EVT_STANDARD
,Feature,Point,149.1724;-35.3783;736,300125060644550,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300125060644550?geojson=true,HELICOPTER,HT101 C-GBND United Aero,2022-03-12T15:40:31+1100,2022-03-12T15:41:45+1100,0,105,EVT_STARTUP
,Feature,Point,144.4812;-38.0245;24,300434062696990,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062696990?geojson=true,FIXED_WING,BD125 VH-LMC AGAIR,2022-07-21T15:50:19+1000,2022-07-21T15:50:26+1000,0,0,EVT_SHUTDOWN
,Feature,Point,137.7821;-34.3031;173,300434066000610,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066000610?geojson=true,FIXED_WING,B588 VH-OUE Aerotech,2022-07-26T09:32:37+1000,2022-07-26T09:33:04+1000,0,0,EVT_SHUTDOWN
,Feature,Point,150.6872;-34.0397;69,300234062063690,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062063690?geojson=true,HELICOPTER,FB291 VH-YAM United Aero,2019-10-14T16:52:53+1100,2019-10-14T16:53:05+1100,0,103,EVT_STANDARD
,Feature,Point,150.9889;-33.9184;36,0817IG3024E,https://arena.nafc.org.au/tracking/api/ext/currentLocations/0817IG3024E?geojson=true,HELICOPTER,HT260 N563DJ,2019-12-09T10:14:42+1100,2019-12-09T10:15:22+1100,21,272,EVT_STANDARD
,Feature,Point,150.6872;-34.0399;72,300234064326370,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064326370?geojson=true,HELICOPTER,FB255 VH-UAI United Aero,2019-10-26T18:57:32+1100,2019-10-26T18:58:44+1100,0,0,EVT_SHUTDOWN
,Feature,Point,173.2292;-41.2958;5,K14000148,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K14000148?geojson=true,HELICOPTER,ZK-HGU,2022-07-26T09:41:43+1000,2022-07-26T09:42:20+1000,0,0,EVT_STARTUP
,Feature,Point,23.7852;38.1168;269,300234030136260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234030136260?geojson=true,FIXED_WING,B218 VH-FBZ Pays Air Service FIREBOSS,2022-07-26T05:53:20+1000,2022-07-26T05:54:23+1000,0,0,EVT_STANDARD
,Feature,Point,170.3651;-45.8616;26,300434063778260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063778260?geojson=true,HELICOPTER,ZK-IME,2022-07-22T06:54:20+1000,2022-07-22T06:54:33+1000,1,0,EVT_STARTUP
,Feature,Point,167.7336;-45.4184;248,300434063302110,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063302110?geojson=true,HELICOPTER,ZK-IRM,2022-07-24T12:59:18+1000,2022-07-24T12:59:28+1000,0,0,EVT_SHUTDOWN
,Feature,Point,145.1814;-36.8992;112,300234060016080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060016080?geojson=true,HELICOPTER,FB308 VH-KHQ Kestrel Aviation - SPD,2018-11-09T17:14:00+1100,2018-11-09T17:16:04+1100,0,0,EVT_STANDARD
,Feature,Point,149.3809;-29.6674;225,300234066686540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066686540?geojson=true,FIXED_WING,B253 VH-WXH Aircair Aviation,2021-11-27T07:54:31+1100,2021-11-27T07:54:42+1100,222,297,EVT_ENGINEOFF
,Feature,Point,170.3586;-45.8581;32,300434062574540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062574540?geojson=true,HELICOPTER,ZK-IYN,2022-06-18T14:59:48+1000,2022-06-18T14:59:59+1000,0,0,EVT_SHUTDOWN
,Feature,Point,148.1794;-23.4934;176,300434062460590,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062460590?geojson=true,FIXED_WING,VH-KSC,2022-07-20T16:16:43+1000,2022-07-20T16:16:50+1000,0,0,EVT_SHUTDOWN
,Feature,Point,145.093;-37.9724;41,300434063499970,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063499970?geojson=true,HELICOPTER,FB308 (VH-UJB),2022-07-24T17:36:28+1000,2022-07-24T17:36:36+1000,0,0,EVT_SHUTDOWN
,Feature,Point,148.7563;-20.279;-1,5X180701000837,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X180701000837?geojson=true,HELICOPTER,JMM,2021-12-06T13:27:23+1100,2021-12-06T13:27:32+1100,0,0,EVT_STANDARD
,Feature,Point,151.7214;-27.4592;1946,300234062849260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062849260?geojson=true,FIXED_WING,FS436 VH-LWH Meandarra Aerial,2016-12-22T12:32:39+1100,2016-12-22T12:32:45+1100,286,276,EVT_STANDARD
,Feature,Point,115.8806;-32.0914;26,300034012470570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034012470570?geojson=true,HELICOPTER,Obsolete,2019-11-06T20:13:50+1100,2019-11-06T20:14:54+1100,43,21,EVT_STANDARD
,Feature,Point,147.1442;-41.4271;15,H13000235,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H13000235?geojson=true,HELICOPTER,FB729 VH-UUI Helicopter Resources,2022-07-21T12:28:35+1000,2022-07-21T12:29:18+1000,0,0,EVT_STARTUP
,Feature,Point,145.0929;-37.972;19,300234011449820,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011449820?geojson=true,HELICOPTER,FB739 VH-AWK Microflite,2017-12-11T17:46:00+1100,2017-12-11T17:47:01+1100,0,0,EVT_SARCANCEL
,Feature,Point,172.5419;-43.2875;19,300434062098320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062098320?geojson=true,HELICOPTER,ZK-HXZ,2022-07-23T11:31:32+1000,2022-07-23T11:31:42+1000,0,0,EVT_SHUTDOWN
,Feature,Point,138.5242;-34.0249;170,C13178497,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C13178497?geojson=true,HELICOPTER,FB508 VH-HQO Aerotech,2019-10-31T10:32:31+1100,2019-10-31T10:32:34+1100,0,0,EVT_SCHEDULED
,Feature,Point,151.4193;-33.2279;37,300234067716230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067716230?geojson=true,HELICOPTER,VH-HUE,2020-01-03T09:55:49+1100,2020-01-03T09:56:19+1100,0,0,EVT_STANDARD
,Feature,Point,-108.2966;49.6764;1273,300234064321360,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064321360?geojson=true,HELICOPTER,HT274 C-FWTQ United Aero,2017-05-14T07:44:20+1000,2017-05-14T07:45:17+1000,190,85,EVT_STANDARD
,Feature,Point,147.5074;-42.839;11,300234011571220,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011571220?geojson=true,HELICOPTER,FB700 VH-XCW,2019-09-26T09:35:08+1000,2019-09-26T09:35:16+1000,0,16,EVT_STANDARD
,Feature,Point,150.4788;-23.3741;-5,B21000010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B21000010?geojson=true,HELICOPTER,VH-YXR,2022-07-26T09:51:33+1000,2022-07-26T09:52:18+1000,0,0,EVT_SCHEDULED
,Feature,Point,151.6182;-30.5298;1073,300434062144320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062144320?geojson=true,HELICOPTER,FB269 VH-JAK Fleet/Commercial,2022-07-25T10:59:13+1000,2022-07-25T11:00:38+1000,0,0,EVT_STANDARD
,Feature,Point,140.0699;-35.8709;25,300434066106560,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066106560?geojson=true,FIXED_WING,B587 VH-OUJ Aerotech,2022-07-18T11:23:32+1000,2022-07-18T11:23:41+1000,0,0,EVT_SHUTDOWN
,Feature,Point,146.9127;-35.907;231,300234060900120,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060900120?geojson=true,HELICOPTER,HT343 VH-EJL Forest Air,2018-09-06T14:10:50+1000,2018-09-06T14:11:40+1000,0,0,EVT_STANDARD
,Feature,Point,143.6088;-38.3428;150,300434064017610,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064017610?geojson=true,VEHICLE,Fuel Truck (MHS 23),2022-04-18T09:36:40+1000,2022-04-18T09:36:56+1000,0,0,EVT_SHUTDOWN
